t,id,cx,cy,w,h,score,quality,valid
4.715511865,0,0.0,0.0,0.0,0.0,0.0,0.0,False
4.770443194,0,0.0,0.0,0.0,0.0,0.0,0.0,False
4.82655022,0,0.0,0.0,0.0,0.0,0.0,0.0,False
4.881072009,0,0.0,0.0,0.0,0.0,0.0,0.0,False
4.919145137,0,0.0,0.0,0.0,0.0,0.0,0.0,False
4.986312906,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.083030563,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.105521536,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.11694871,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.164586735,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.189850214,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.294432569,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.333227869,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.403014921,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.42191766,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.564154879,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.656438738,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.685838623,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.751484268,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.811826923,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.852745631,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.919148265,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.144298242,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.25486213,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.310712005,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.456412384,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.531084905,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.948591408,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.092597217,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.190810979,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.376830431,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.531906614,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.735890056,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.228397361,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.36351524,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.420002436,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.920086677,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.009850365,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.033340014,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.23992022,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.285935176,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.351852638,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.955148833,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.005952405,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.346863002,1,355.21875,394.78125,230.97283935546875,211.12625122070312,0.8976548314094543,1.0,True
10.444265831,1,353.7812805175781,392.625,230.97288513183594,215.92201232910156,0.901410698890686,1.0,True
10.48225231,1,353.7812805175781,393.34375,230.97288513183594,211.12625122070312,0.8976548314094543,1.0,True
10.525387574,1,353.7812805175781,392.625,230.97288513183594,211.12625122070312,0.901410698890686,1.0,True
10.575554177,1,351.6562194824219,395.5,236.2194061279297,215.92201232910156,0.8944950699806213,1.0,True
10.659703058,1,351.6562194824219,396.21875,236.2194061279297,215.92201232910156,0.901708722114563,1.0,True
10.698708286,1,353.0625305175781,394.0625,230.97288513183594,211.12625122070312,0.9051665663719177,1.0,True
10.780793741,1,353.7812805175781,393.34375,230.97288513183594,211.12625122070312,0.8976548314094543,1.0,True
10.804513985,1,353.0625,393.34375,225.8428192138672,211.12625122070312,0.901410698890686,1.0,True
10.960570936,1,353.0625305175781,394.0625,230.97288513183594,211.12625122070312,0.901410698890686,1.0,True
10.996886141,1,353.78131103515625,393.34375,236.21945190429688,211.12625122070312,0.8903517127037048,1.0,True
11.026417323,1,352.3437805175781,394.0625,230.97283935546875,211.12625122070312,0.901410698890686,1.0,True
11.062391211,1,350.90631103515625,394.78125,230.97288513183594,211.12625122070312,0.8976548314094543,1.0,True
11.163499424,1,350.90631103515625,394.78125,230.97288513183594,211.12625122070312,0.8938989639282227,1.0,True
11.268620617,1,350.90631103515625,394.78125,230.97288513183594,211.12625122070312,0.8938989639282227,1.0,True
11.641384639,1,351.6250305175781,394.78125,236.2194061279297,211.12625122070312,0.8938989639282227,1.0,True
11.737669736,1,353.0625305175781,394.78125,230.97288513183594,211.12625122070312,0.8976548314094543,1.0,True
11.883682451,1,353.0625305175781,394.0625,230.97288513183594,206.4370574951172,0.8940926790237427,1.0,True
12.175488788,1,355.21875,395.4999694824219,230.97283935546875,206.43701171875,0.9051665663719177,1.0,True
12.407736087,1,355.2187805175781,395.4999694824219,225.8428192138672,206.43701171875,0.9125292301177979,1.0,True
12.506585392,1,352.3437805175781,396.21875,236.2194061279297,206.43701171875,0.9087584614753723,1.0,True
12.571094416,1,351.625,394.78125,230.97283935546875,211.12625122070312,0.9051665663719177,1.0,True
12.627990911,1,351.6250305175781,394.78125,236.2194061279297,211.12625122070312,0.901410698890686,1.0,True
12.677896068,1,351.6250305175781,394.78125,236.2194061279297,211.12625122070312,0.8976548314094543,1.0,True
13.032103735,1,354.50006103515625,394.7812805175781,230.97288513183594,206.4370574951172,0.886610746383667,1.0,True
13.180450961,1,353.8125,397.6562805175781,236.21945190429688,215.92205810546875,0.8944950699806213,1.0,True
13.663575165,1,353.7812805175781,394.0625,230.97288513183594,206.4370574951172,0.901410698890686,1.0,True
13.732770164,1,353.0625305175781,394.7812805175781,230.97288513183594,206.4370574951172,0.8976548314094543,1.0,True
13.809701754,1,353.7812805175781,394.0625,230.97288513183594,206.4370574951172,0.901410698890686,1.0,True
13.954914576,1,354.50006103515625,394.7812805175781,225.8428192138672,206.4370574951172,0.8940926790237427,1.0,True
13.997241491,1,352.3437805175781,394.0625,236.2194061279297,206.4370574951172,0.8940926790237427,1.0,True
14.127582488,1,353.0625305175781,394.7812805175781,236.21945190429688,206.4370574951172,0.8976548314094543,1.0,True
14.280971683,1,353.7812805175781,394.0625,230.97288513183594,206.4370574951172,0.8940926790237427,1.0,True
14.292698867,1,354.50006103515625,394.0625,225.8428192138672,206.4370574951172,0.901410698890686,1.0,True
14.333670454,1,353.0625305175781,394.0625,230.97288513183594,206.4370574951172,0.8940926790237427,1.0,True
14.410705564,1,353.0625305175781,394.0625,236.21945190429688,206.4370574951172,0.8938989639282227,1.0,True
14.454573585,1,353.78131103515625,394.0625,236.21945190429688,206.4370574951172,0.8940926790237427,1.0,True
14.530349276,1,353.0625305175781,394.0625,230.97288513183594,206.4370574951172,0.8976548314094543,1.0,True
14.561111693,1,353.0625305175781,394.0625,236.21945190429688,206.4370574951172,0.8938989639282227,1.0,True
14.61651323,1,353.7812805175781,394.0625,230.97288513183594,206.4370574951172,0.8938989639282227,1.0,True
14.67989836,1,353.0625305175781,394.0625,236.21945190429688,206.4370574951172,0.8938989639282227,1.0,True
14.694438404,1,353.0625305175781,394.0625,236.21945190429688,206.4370574951172,0.8938989639282227,1.0,True
14.695735138,1,353.7812805175781,394.0625,230.97288513183594,211.12625122070312,0.901410698890686,1.0,True
14.787867167,1,353.7812805175781,394.0625,230.97288513183594,211.12625122070312,0.901410698890686,1.0,True
14.83964504,1,352.3437805175781,394.0625,236.2194061279297,206.4370574951172,0.8976548314094543,1.0,True
14.977645054,1,353.0625305175781,394.0625,230.97288513183594,206.4370574951172,0.901410698890686,1.0,True
15.045271464,1,353.7812805175781,394.0625,230.97288513183594,211.12625122070312,0.8976548314094543,1.0,True
15.086702796,1,353.0625305175781,394.0625,230.97288513183594,206.4370574951172,0.8938989639282227,1.0,True
15.500116553,1,353.7812805175781,394.0625,230.97288513183594,206.4370574951172,0.8976548314094543,1.0,True
15.749409756,1,353.7812805175781,394.0625,230.97288513183594,206.4370574951172,0.8976548314094543,1.0,True
15.79664505,1,354.50006103515625,394.0625,225.8428192138672,206.4370574951172,0.901410698890686,1.0,True
15.986005562,1,353.0625305175781,394.0625,230.97288513183594,206.4370574951172,0.8976548314094543,1.0,True
16.116060409,1,353.0625305175781,394.7812805175781,230.97288513183594,206.4370574951172,0.8940926790237427,1.0,True
16.21450557,1,354.50006103515625,394.0625,225.8428192138672,206.4370574951172,0.901410698890686,1.0,True
16.262034256,1,353.0625305175781,394.0625,236.21945190429688,206.4370574951172,0.8938989639282227,1.0,True
16.453071006,1,353.0625305175781,394.0625,236.21945190429688,206.4370574951172,0.8938989639282227,1.0,True
16.615720824,1,354.50006103515625,394.0625,225.8428192138672,206.4370574951172,0.901410698890686,1.0,True
16.658903135,1,353.7812805175781,394.0625,225.8428192138672,206.4370574951172,0.8976548314094543,1.0,True
16.714810899,1,353.0625305175781,394.7812805175781,236.21945190429688,206.4370574951172,0.8976548314094543,1.0,True
16.740293748,1,353.0625305175781,394.7812805175781,236.21945190429688,206.4370574951172,0.8938989639282227,1.0,True
16.755314481,1,354.50006103515625,394.0625,230.97288513183594,206.4370574951172,0.8976548314094543,1.0,True
16.833740604,1,353.78131103515625,394.0625,236.21945190429688,206.4370574951172,0.8903517127037048,1.0,True
16.864818339,1,353.7812805175781,394.0625,225.8428192138672,206.4370574951172,0.8976548314094543,1.0,True
16.898316523,1,354.50006103515625,394.0625,230.97288513183594,206.4370574951172,0.8976548314094543,1.0,True
16.932650863,1,353.0625305175781,394.0625,236.21945190429688,206.4370574951172,0.8938989639282227,1.0,True
17.027526417,1,353.7812805175781,394.7812805175781,230.97288513183594,206.4370574951172,0.8976548314094543,1.0,True
17.096425135,1,353.0625305175781,394.7812805175781,236.21945190429688,206.4370574951172,0.8938989639282227,1.0,True
17.138329768,1,353.0625305175781,394.7812805175781,236.21945190429688,206.4370574951172,0.8903517127037048,1.0,True
17.171774507,1,353.7812805175781,394.7812805175781,230.97288513183594,206.4370574951172,0.8938989639282227,1.0,True
17.265831387,1,353.0625305175781,394.7812805175781,236.21945190429688,206.4370574951172,0.8940926790237427,1.0,True
17.352572143,1,353.0625305175781,394.7812805175781,230.97288513183594,206.4370574951172,0.8938989639282227,1.0,True
17.441912997,1,353.7812805175781,394.0625,230.97288513183594,206.4370574951172,0.8938989639282227,1.0,True
17.508515064,1,353.7812805175781,394.0625,230.97288513183594,206.4370574951172,0.8903517127037048,1.0,True
17.585615193,1,353.0625305175781,394.0625,230.97288513183594,206.4370574951172,0.8976548314094543,1.0,True
17.674216466,1,354.50006103515625,394.0625,230.97288513183594,206.4370574951172,0.8903517127037048,1.0,True
17.709780188,1,353.0625305175781,394.7812805175781,236.21945190429688,206.4370574951172,0.8976548314094543,1.0,True
17.733176629,1,353.7812805175781,394.0625,230.97288513183594,206.4370574951172,0.8976548314094543,1.0,True
17.89512857,1,354.50006103515625,394.7812805175781,230.97288513183594,206.4370574951172,0.8976548314094543,1.0,True
18.045014064,1,351.6562194824219,398.3750305175781,230.97283935546875,215.92205810546875,0.8981019258499146,1.0,True
18.106408083,1,354.50006103515625,395.4999694824219,225.8428192138672,206.43701171875,0.901410698890686,1.0,True
18.484646824,1,353.09375,398.3750305175781,236.21945190429688,215.92205810546875,0.890798807144165,1.0,True
18.690583806,1,354.50006103515625,394.7812805175781,236.21945190429688,206.4370574951172,0.8721238374710083,1.0,True
18.777149486,1,355.2187805175781,394.7812805175781,236.2194061279297,206.4370574951172,0.8721238374710083,1.0,True
18.805636271,1,354.5312194824219,397.6562805175781,236.2194061279297,215.92205810546875,0.8762820959091187,1.0,True
18.934849424,1,353.09375,396.21875,236.21945190429688,215.92201232910156,0.8655211925506592,1.0,True
18.947484375,1,355.2499694824219,396.9375,236.2194061279297,215.92205810546875,0.8762820959091187,1.0,True
19.053316587,1,355.2187805175781,394.7812805175781,236.2194061279297,206.4370574951172,0.8791288137435913,1.0,True
19.207343658,1,356.6562805175781,394.7812805175781,241.58522033691406,206.4370574951172,0.8863872289657593,1.0,True
19.539096242,1,363.1250305175781,393.34375,241.58517456054688,211.12625122070312,0.8826313614845276,1.0,True
19.947536524,1,321.78125,316.7500305175781,606.7527465820312,338.36883544921875,0.8684126734733582,1.0,True
20.13076896,1,317.125,311.34381103515625,620.53515625,338.36883544921875,0.9092801809310913,1.0,True
20.228501819,1,320.0,315.3125305175781,640.0,338.36883544921875,0.8981913924217224,1.0,True
20.466633582,1,321.4375,315.6875,620.53515625,353.91552734375,0.4347875714302063,1.0,True
20.585194747,0,0.0,0.0,0.0,0.0,0.0,0.0,False
20.657707314,0,0.0,0.0,0.0,0.0,0.0,0.0,False
20.683596685,0,0.0,0.0,0.0,0.0,0.0,0.0,False
20.94515565,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.06796415,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.093102477,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.189545694,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.221852978,1,323.9687194824219,313.1562805175781,620.53515625,346.054931640625,0.42963072657585144,1.0,True
21.2531129,1,320.0,315.3125305175781,640.0,353.9155578613281,0.5322019457817078,1.0,True
21.343283724,1,320.0,315.3125305175781,640.0,338.36883544921875,0.612834095954895,1.0,True
21.464813009,1,320.0,317.4687805175781,640.0,346.0549011230469,0.4634932279586792,1.0,True
21.523875987,1,320.0,317.09381103515625,640.0,346.054931640625,0.4717501699924469,1.0,True
21.585204653,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.661349754,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.751682191,1,320.0,310.62506103515625,640.0,346.0549011230469,0.8582479357719421,1.0,True
21.892610027,1,325.375,323.59375,567.215087890625,309.29412841796875,0.6915286779403687,1.0,True
22.019409861,1,495.09375,301.65625,289.13958740234375,316.3197937011719,0.7987202405929565,1.0,True
22.297430367,1,587.5,328.25006103515625,105.23193359375,338.36883544921875,0.8286182284355164,1.0,True
22.326211099,1,592.53125,330.40625,96.18976593017578,338.36883544921875,0.854283332824707,1.0,True
22.461610476,1,606.90625,339.7500305175781,71.83204650878906,316.31976318359375,0.8359511494636536,1.0,True
22.633027579,1,614.4688110351562,344.4375305175781,47.943992614746094,302.424560546875,0.6729877591133118,1.0,True
22.852100627,1,619.5,351.6250305175781,35.00812530517578,276.4383544921875,0.5572113394737244,1.0,True
23.01963899,1,616.6249389648438,360.2500305175781,41.89922332763672,264.2950134277344,0.5499678254127502,1.0,True
23.178117841,1,612.3125,369.59381103515625,53.642311096191406,252.68508911132812,0.8098984360694885,1.0,True
23.376268657,1,593.4827270507812,381.28338623046875,93.06522369384766,224.45086669921875,0.8795005679130554,1.0,True
23.61551656,1,556.2322998046875,396.9736328125,117.32803344726562,209.38095092773438,0.9157310128211975,1.0,True
23.843881806,1,513.4217529296875,404.7579040527344,97.47886657714844,195.32278442382812,0.916146457195282,1.0,True
23.908016813,1,507.490966796875,401.8533935546875,102.1017837524414,182.20848083496094,0.8867407441139221,1.0,True
23.968440229,1,492.6029968261719,403.3360900878906,104.49478149414062,190.84963989257812,0.9087282419204712,1.0,True
24.039688414,1,486.2405700683594,404.81878662109375,106.94389343261719,190.84963989257812,0.9308938384056091,1.0,True
24.091458861,1,478.8270568847656,405.93084716796875,104.49478149414062,186.47906494140625,0.9309531450271606,1.0,True
24.139501347,1,471.35260009765625,408.1548767089844,102.10174560546875,186.47906494140625,0.9421694874763489,1.0,True
24.34177059,1,421.189453125,408.5255432128906,117.32799530029297,182.20848083496094,0.8896041512489319,1.0,True
24.603994689,1,390.4687805175781,407.7187805175781,131.73291015625,192.98500061035156,0.8788754940032959,1.0,True
24.648000581,1,387.706787109375,405.189453125,134.824951171875,178.03573608398438,0.8862956762313843,1.0,True
24.686945149,1,373.1285400390625,408.58648681640625,128.72039794921875,178.03573608398438,0.8722900748252869,1.0,True
24.849264185,1,338.9045104980469,409.32781982421875,131.73733520507812,186.47906494140625,0.8977047801017761,1.0,True
24.975285863,1,318.45635986328125,409.32781982421875,131.73733520507812,186.47906494140625,0.9231195449829102,1.0,True
25.08017475,1,307.2751770019531,411.5518798828125,134.824951171875,186.47903442382812,0.9232679009437561,1.0,True
25.197107399,1,298.00830078125,410.4398193359375,131.73733520507812,186.47903442382812,0.9269028306007385,1.0,True
25.25552276,1,295.41351318359375,410.810546875,128.72039794921875,182.20848083496094,0.9194995164871216,1.0,True
25.455516055,1,293.9308166503906,410.0692138671875,144.52882385253906,186.47903442382812,0.9344693422317505,1.0,True
25.80448902,1,300.9736633300781,410.4398193359375,147.916259765625,190.84963989257812,0.9306861162185669,1.0,True
25.925014924,1,300.60296630859375,410.0692138671875,144.52882385253906,186.47903442382812,0.9269028306007385,1.0,True
26.029563883,1,300.2322998046875,408.2157897949219,137.98492431640625,186.47903442382812,0.9269028306007385,1.0,True
26.246936562,1,300.2322998046875,408.58648681640625,137.98492431640625,182.20848083496094,0.9231195449829102,1.0,True
26.308100449,1,299.86163330078125,408.9571533203125,134.82492065429688,182.20848083496094,0.9193362593650818,1.0,True
26.33526648,1,299.1202697753906,409.69854736328125,134.82492065429688,186.47906494140625,0.9306861162185669,1.0,True
26.410786945,1,298.0082702636719,408.58648681640625,134.82492065429688,182.20848083496094,0.9231195449829102,1.0,True
26.685440308,1,300.2322998046875,410.0692138671875,137.98492431640625,186.47903442382812,0.9269028306007385,1.0,True
26.884653392,1,301.3443603515625,411.1812438964844,134.824951171875,186.47906494140625,0.9231195449829102,1.0,True
26.996086211,1,301.3443603515625,410.4398193359375,134.824951171875,186.47903442382812,0.9269028306007385,1.0,True
27.184298729,1,301.3443603515625,410.810546875,134.824951171875,186.47903442382812,0.9231195449829102,1.0,True
27.266727592,1,301.3443603515625,410.4398193359375,134.824951171875,186.47903442382812,0.9231195449829102,1.0,True
27.304752836,1,301.3443603515625,410.810546875,134.824951171875,186.47903442382812,0.9231195449829102,1.0,True
27.342337576,1,301.3443603515625,410.810546875,134.824951171875,186.47903442382812,0.9193362593650818,1.0,True
27.441785821,1,300.9736633300781,410.0691833496094,144.52882385253906,190.84963989257812,0.9155530333518982,1.0,True
27.451873526,1,300.9736633300781,411.1812438964844,144.52882385253906,186.47906494140625,0.9155530333518982,1.0,True
27.636690456,1,304.37066650390625,408.9571533203125,131.73733520507812,178.03573608398438,0.9193362593650818,1.0,True
27.659794209,1,306.5338134765625,411.1812438964844,134.82492065429688,186.47906494140625,0.9231195449829102,1.0,True
27.698015678,1,305.112060546875,408.2157897949219,137.98495483398438,178.03573608398438,0.9231195449829102,1.0,True
27.854100432,1,310.67218017578125,408.2157897949219,131.73728942871094,182.20848083496094,0.9306861162185669,1.0,True
27.933601323,1,313.26690673828125,409.32781982421875,128.72039794921875,190.8496856689453,0.9420359134674072,1.0,True
28.123230465,1,310.9819641113281,409.32781982421875,137.98495483398438,186.47906494140625,0.9270364046096802,1.0,True
28.204410613,1,308.75787353515625,410.3789367675781,137.98492431640625,190.84963989257812,0.9234756231307983,1.0,True
28.220449707,1,309.49920654296875,408.2157897949219,137.98492431640625,195.32273864746094,0.9382526874542236,1.0,True
28.250413024,1,307.275146484375,410.74957275390625,137.98492431640625,186.47903442382812,0.9306861162185669,1.0,True
28.309415668,1,306.1631164550781,407.1037902832031,134.82492065429688,195.32278442382812,0.9306861162185669,1.0,True
28.363169448,1,304.30975341796875,407.103759765625,137.98495483398438,190.8496856689453,0.9420359134674072,1.0,True
28.37264574,1,304.30975341796875,407.103759765625,144.52883911132812,190.8496856689453,0.9420359134674072,1.0,True
28.403591937,1,307.2751770019531,407.47442626953125,154.93115234375,190.84963989257812,0.9232679009437561,1.0,True
28.527499669,1,294.61126708984375,401.1729431152344,186.47906494140625,204.58587646484375,0.9270364046096802,1.0,True
28.646129055,1,278.67218017578125,401.8533935546875,173.9585723876953,195.32273864746094,0.911769688129425,1.0,True
28.750590883,1,270.085693359375,401.914306640625,186.47903442382812,209.38095092773438,0.9160871505737305,1.0,True
28.798291106,1,259.3360900878906,398.2075500488281,173.9585723876953,204.58587646484375,0.9231195449829102,1.0,True
28.883751367,1,252.60301208496094,401.4826965332031,173.9585723876953,199.90066528320312,0.9194995164871216,1.0,True
28.912776824,1,252.97366333007812,400.7413330078125,173.95852661132812,199.90066528320312,0.9158794283866882,1.0,True
28.974241639,1,254.88796997070312,395.92254638671875,162.27867126464844,204.58587646484375,0.9010429978370667,1.0,True
29.013935065,1,253.34434509277344,398.1466064453125,169.97474670410156,204.58587646484375,0.9086392521858215,1.0,True
29.04737347,1,256.7413635253906,396.29327392578125,154.9311065673828,204.58587646484375,0.911962628364563,1.0,True
29.150922586,1,257.4826965332031,395.5518798828125,162.27871704101562,209.38095092773438,0.9270364046096802,1.0,True
29.1647594,1,260.4481201171875,394.0691833496094,162.27867126464844,209.38095092773438,0.9122593402862549,1.0,True
29.224765998,1,259.7067565917969,392.2158203125,169.97474670410156,219.31076049804688,0.9122593402862549,1.0,True
29.256369849,1,259.7067565917969,391.47442626953125,169.97474670410156,224.45086669921875,0.9306861162185669,1.0,True
29.301282916,1,261.5601501464844,388.1383361816406,169.97476196289062,224.45086669921875,0.9011914134025574,1.0,True
29.381272349,1,257.0511474609375,390.3014831542969,178.0357666015625,229.71153259277344,0.8867407441139221,1.0,True
29.438773664,1,255.19772338867188,387.3360900878906,182.20848083496094,229.71153259277344,0.8830613493919373,1.0,True
29.471291134,1,251.8616180419922,382.517333984375,190.8496551513672,246.24478149414062,0.8544419407844543,1.0,True
29.480226199,1,253.125,374.2812805175781,192.98501586914062,236.2194061279297,0.8788754940032959,1.0,True
29.512320314,1,251.6875,372.125,206.43701171875,247.0728302001953,0.890143096446991,1.0,True
29.588041114,1,251.68751525878906,370.6875305175781,201.85194396972656,247.0728302001953,0.9085647463798523,1.0,True
29.615556037,1,251.6875,368.53125,206.43701171875,258.42486572265625,0.8938989639282227,1.0,True
29.6448667,1,255.65623474121094,369.25,225.84283447265625,270.29852294921875,0.8756263256072998,1.0,True
29.762845395,1,263.1875,362.7812805175781,236.2194366455078,270.29852294921875,0.860722005367279,1.0,True
29.917693953,1,286.9062805175781,363.4999694824219,252.68508911132812,270.2984924316406,0.8785921931266785,1.0,True
30.016599154,1,293.75,360.9999694824219,270.2984924316406,282.7176208496094,0.8427474498748779,1.0,True
30.075670558,1,290.875,366.0000305175781,309.2941589355469,270.29852294921875,0.8079310059547424,1.0,True
30.109887489,1,277.9375,366.0000305175781,346.054931640625,258.4248962402344,0.7814610600471497,1.0,True
30.145422043,1,301.65625,368.1563415527344,302.4245300292969,258.4248962402344,0.7869458198547363,1.0,True
30.180414499,1,288.3437805175781,373.90631103515625,330.8534851074219,252.68508911132812,0.7406233549118042,1.0,True
30.220679764,1,317.125,377.15631103515625,282.7176208496094,230.97288513183594,0.8246238231658936,1.0,True
30.263450923,1,308.8437805175781,378.21881103515625,309.2940979003906,236.2194061279297,0.7919536828994751,1.0,True
30.374939576,1,340.46881103515625,390.8125305175781,276.4383239746094,220.82672119140625,0.838723361492157,1.0,True
30.444583504,1,350.9062805175781,391.1875,270.2984924316406,211.12625122070312,0.8469504714012146,1.0,True
30.618519221,1,365.2812805175781,391.1875305175781,270.2984924316406,215.92205810546875,0.868174135684967,1.0,True
30.717904465,1,371.40631103515625,389.3750305175781,270.29852294921875,211.12625122070312,0.8751195669174194,1.0,True
30.864997672,1,364.5625305175781,390.8125305175781,252.68508911132812,220.82672119140625,0.8826313614845276,1.0,True
31.007004109,1,353.0625305175781,392.2500305175781,230.97288513183594,215.92201232910156,0.8719002604484558,1.0,True
31.092932097,1,351.6250305175781,392.2500305175781,225.8428192138672,211.12625122070312,0.883078396320343,1.0,True
31.180500878,1,352.3437805175781,392.9687805175781,225.8428192138672,211.12625122070312,0.8793523907661438,1.0,True
31.199404721,1,353.7812805175781,392.9687805175781,230.97288513183594,215.92201232910156,0.8721238374710083,1.0,True
