t,id,cx,cy,w,h,score,quality,valid
15.045251297,0,0.0,0.0,0.0,0.0,0.0,0.0,False
15.084622277,0,0.0,0.0,0.0,0.0,0.0,0.0,False
15.501748828,0,0.0,0.0,0.0,0.0,0.0,0.0,False
15.747066086,0,0.0,0.0,0.0,0.0,0.0,0.0,False
15.793936691,0,0.0,0.0,0.0,0.0,0.0,0.0,False
15.983679559,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.118687729,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.212314679,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.264485501,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.457343675,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.594739498,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.658543095,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.721586833,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.742974977,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.776687052,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.833707659,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.867909998,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.899998779,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.935177183,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.028940374,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.097242106,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.127317887,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.180581423,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.271403791,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.352677551,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.432856357,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.523696188,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.576522478,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.671825814,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.709815429,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.734434918,0,0.0,0.0,0.0,0.0,0.0,0.0,False
17.89787104,0,0.0,0.0,0.0,0.0,0.0,0.0,False
18.038015888,0,0.0,0.0,0.0,0.0,0.0,0.0,False
18.087777186,0,0.0,0.0,0.0,0.0,0.0,0.0,False
18.479567277,0,0.0,0.0,0.0,0.0,0.0,0.0,False
18.693942615,0,0.0,0.0,0.0,0.0,0.0,0.0,False
18.775413748,0,0.0,0.0,0.0,0.0,0.0,0.0,False
18.80572492,0,0.0,0.0,0.0,0.0,0.0,0.0,False
18.927889248,0,0.0,0.0,0.0,0.0,0.0,0.0,False
18.944780146,0,0.0,0.0,0.0,0.0,0.0,0.0,False
19.058461321,0,0.0,0.0,0.0,0.0,0.0,0.0,False
19.21819737,0,0.0,0.0,0.0,0.0,0.0,0.0,False
19.535012815,0,0.0,0.0,0.0,0.0,0.0,0.0,False
19.940208937,0,0.0,0.0,0.0,0.0,0.0,0.0,False
20.116648254,0,0.0,0.0,0.0,0.0,0.0,0.0,False
20.204391889,0,0.0,0.0,0.0,0.0,0.0,0.0,False
20.471646259,0,0.0,0.0,0.0,0.0,0.0,0.0,False
20.587675251,0,0.0,0.0,0.0,0.0,0.0,0.0,False
20.664602952,0,0.0,0.0,0.0,0.0,0.0,0.0,False
20.68364813,0,0.0,0.0,0.0,0.0,0.0,0.0,False
20.951050001,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.091669501,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.096516954,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.19422633,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.222745856,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.250855101,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.351054297,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.461488903,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.517488816,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.585166875,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.656822952,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.747239205,0,0.0,0.0,0.0,0.0,0.0,0.0,False
21.906241043,0,0.0,0.0,0.0,0.0,0.0,0.0,False
22.024862208,0,0.0,0.0,0.0,0.0,0.0,0.0,False
22.294376228,0,0.0,0.0,0.0,0.0,0.0,0.0,False
22.339324037,0,0.0,0.0,0.0,0.0,0.0,0.0,False
22.460286223,0,0.0,0.0,0.0,0.0,0.0,0.0,False
22.650506835,0,0.0,0.0,0.0,0.0,0.0,0.0,False
22.861263065,0,0.0,0.0,0.0,0.0,0.0,0.0,False
23.01531582,0,0.0,0.0,0.0,0.0,0.0,0.0,False
23.178169083,0,0.0,0.0,0.0,0.0,0.0,0.0,False
23.378727476,0,0.0,0.0,0.0,0.0,0.0,0.0,False
23.623171039,0,0.0,0.0,0.0,0.0,0.0,0.0,False
23.832206178,0,0.0,0.0,0.0,0.0,0.0,0.0,False
23.896418093,0,0.0,0.0,0.0,0.0,0.0,0.0,False
23.968174023,0,0.0,0.0,0.0,0.0,0.0,0.0,False
24.033865952,0,0.0,0.0,0.0,0.0,0.0,0.0,False
24.083720307,0,0.0,0.0,0.0,0.0,0.0,0.0,False
24.136570782,0,0.0,0.0,0.0,0.0,0.0,0.0,False
24.344018388,0,0.0,0.0,0.0,0.0,0.0,0.0,False
24.606541953,0,0.0,0.0,0.0,0.0,0.0,0.0,False
24.646723125,0,0.0,0.0,0.0,0.0,0.0,0.0,False
24.693421265,0,0.0,0.0,0.0,0.0,0.0,0.0,False
24.849244925,0,0.0,0.0,0.0,0.0,0.0,0.0,False
24.976728932,0,0.0,0.0,0.0,0.0,0.0,0.0,False
25.080213269,0,0.0,0.0,0.0,0.0,0.0,0.0,False
25.197837221,0,0.0,0.0,0.0,0.0,0.0,0.0,False
25.251851392,0,0.0,0.0,0.0,0.0,0.0,0.0,False
25.455353313,0,0.0,0.0,0.0,0.0,0.0,0.0,False
25.795235211,0,0.0,0.0,0.0,0.0,0.0,0.0,False
25.93560506,0,0.0,0.0,0.0,0.0,0.0,0.0,False
26.025666068,0,0.0,0.0,0.0,0.0,0.0,0.0,False
26.246892506,0,0.0,0.0,0.0,0.0,0.0,0.0,False
26.31045523,0,0.0,0.0,0.0,0.0,0.0,0.0,False
26.32938524,0,0.0,0.0,0.0,0.0,0.0,0.0,False
26.407309932,0,0.0,0.0,0.0,0.0,0.0,0.0,False
26.682178204,0,0.0,0.0,0.0,0.0,0.0,0.0,False
26.8847123,0,0.0,0.0,0.0,0.0,0.0,0.0,False
26.989903709,0,0.0,0.0,0.0,0.0,0.0,0.0,False
27.183016254,0,0.0,0.0,0.0,0.0,0.0,0.0,False
27.264724388,0,0.0,0.0,0.0,0.0,0.0,0.0,False
27.304737132,0,0.0,0.0,0.0,0.0,0.0,0.0,False
27.343582829,0,0.0,0.0,0.0,0.0,0.0,0.0,False
27.442244399,0,0.0,0.0,0.0,0.0,0.0,0.0,False
27.45363695,0,0.0,0.0,0.0,0.0,0.0,0.0,False
27.641946524,0,0.0,0.0,0.0,0.0,0.0,0.0,False
27.662355215,0,0.0,0.0,0.0,0.0,0.0,0.0,False
27.708529776,0,0.0,0.0,0.0,0.0,0.0,0.0,False
27.855421945,0,0.0,0.0,0.0,0.0,0.0,0.0,False
27.935073522,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.119714896,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.199627902,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.230265743,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.252501803,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.309590707,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.3675276,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.376618,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.405620548,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.533388279,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.635428103,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.752857496,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.800013566,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.883237677,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.914178541,0,0.0,0.0,0.0,0.0,0.0,0.0,False
28.973084332,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.015526265,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.048665927,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.14964487,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.162667621,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.217048018,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.255042929,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.307706199,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.381317275,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.428181009,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.469719731,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.484518091,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.514715929,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.588010428,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.615533093,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.645743838,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.7744893,0,0.0,0.0,0.0,0.0,0.0,0.0,False
29.920073864,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.026534414,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.079358907,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.11205362,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.143435635,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.17834685,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.220662449,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.258529785,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.375030706,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.448055796,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.613306543,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.721396756,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.867944366,0,0.0,0.0,0.0,0.0,0.0,0.0,False
30.999241315,0,0.0,0.0,0.0,0.0,0.0,0.0,False
31.092917875,0,0.0,0.0,0.0,0.0,0.0,0.0,False
31.177629444,0,0.0,0.0,0.0,0.0,0.0,0.0,False
31.206125895,0,0.0,0.0,0.0,0.0,0.0,0.0,False
31.238411438,0,0.0,0.0,0.0,0.0,0.0,0.0,False
31.331273231,0,0.0,0.0,0.0,0.0,0.0,0.0,False
31.473972823,0,0.0,0.0,0.0,0.0,0.0,0.0,False
31.595726293,0,0.0,0.0,0.0,0.0,0.0,0.0,False
31.630529544,0,0.0,0.0,0.0,0.0,0.0,0.0,False
31.683119795,0,0.0,0.0,0.0,0.0,0.0,0.0,False
31.812295353,0,0.0,0.0,0.0,0.0,0.0,0.0,False
31.917280463,0,0.0,0.0,0.0,0.0,0.0,0.0,False
31.949104427,0,0.0,0.0,0.0,0.0,0.0,0.0,False
32.630945906,0,0.0,0.0,0.0,0.0,0.0,0.0,False
32.651294744,0,0.0,0.0,0.0,0.0,0.0,0.0,False
32.931801883,0,0.0,0.0,0.0,0.0,0.0,0.0,False
33.062450047,0,0.0,0.0,0.0,0.0,0.0,0.0,False
33.104371698,0,0.0,0.0,0.0,0.0,0.0,0.0,False
33.185651494,0,0.0,0.0,0.0,0.0,0.0,0.0,False
