t,state,control_mode,reason,target_track_id,visible,reacquired,quality,lat_ms,frames_since_seen,num_tracks,best_total,best_iou,best_distance,best_scale,best_confidence,best_track_id
3.445513013,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036741,0,1,nan,nan,nan,nan,nan,
3.603311303,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037425,0,1,nan,nan,nan,nan,nan,
3.822141779,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036982,0,1,nan,nan,nan,nan,nan,
3.962825958,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.160517,0,1,nan,nan,nan,nan,nan,
4.058041427,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.043907,0,1,nan,nan,nan,nan,nan,
4.190798471,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037926,0,1,nan,nan,nan,nan,nan,
4.414983286,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.040389,0,1,nan,nan,nan,nan,nan,
4.439083947,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.05474,0,1,nan,nan,nan,nan,nan,
4.710078242,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.034759,0,1,nan,nan,nan,nan,nan,
4.814014026,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038722,0,1,nan,nan,nan,nan,nan,
4.902817851,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.04924,0,1,nan,nan,nan,nan,nan,
5.255004857,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037184,0,1,nan,nan,nan,nan,nan,
5.694166422,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038555,0,1,nan,nan,nan,nan,nan,
5.796155886,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.097981,0,1,nan,nan,nan,nan,nan,
5.851387054,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.064333,0,1,nan,nan,nan,nan,nan,
5.982600576,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.063444,0,1,nan,nan,nan,nan,nan,
6.040871947,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.046314,0,1,nan,nan,nan,nan,nan,
6.198208618,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.05324,0,1,nan,nan,nan,nan,nan,
6.353012601,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.06387,0,1,nan,nan,nan,nan,nan,
6.469601714,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038351,0,1,nan,nan,nan,nan,nan,
6.558793779,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.041685,0,1,nan,nan,nan,nan,nan,
6.667748997,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035407,0,1,nan,nan,nan,nan,nan,
6.697101477,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035759,0,1,nan,nan,nan,nan,nan,
6.840102591,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038778,0,1,nan,nan,nan,nan,nan,
6.902122977,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035092,0,1,nan,nan,nan,nan,nan,
7.026043546,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.050333,0,1,nan,nan,nan,nan,nan,
7.11615681,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.043333,0,1,nan,nan,nan,nan,nan,
7.137763599,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.03937,0,1,nan,nan,nan,nan,nan,
7.20851169,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.051314,0,1,nan,nan,nan,nan,nan,
7.274390088,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.110277,0,1,nan,nan,nan,nan,nan,
7.377243068,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.053351,0,1,nan,nan,nan,nan,nan,
7.961218844,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.058907,0,1,nan,nan,nan,nan,nan,
8.06210319,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.042,0,1,nan,nan,nan,nan,nan,
8.250262004,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.106481,0,1,nan,nan,nan,nan,nan,
8.66845796,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.049759,0,1,nan,nan,nan,nan,nan,
8.916191308,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035888,0,1,nan,nan,nan,nan,nan,
9.019002828,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035611,0,1,nan,nan,nan,nan,nan,
9.172704954,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.043333,0,1,nan,nan,nan,nan,nan,
9.26710599,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038055,0,1,nan,nan,nan,nan,nan,
9.341864575,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035741,0,1,nan,nan,nan,nan,nan,
9.540019922,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.033963,0,1,nan,nan,nan,nan,nan,
9.644661634,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038444,0,1,nan,nan,nan,nan,nan,
9.690619752,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.046073,0,1,nan,nan,nan,nan,nan,
9.808016292,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.033926,0,1,nan,nan,nan,nan,nan,
9.867192995,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.03437,0,1,nan,nan,nan,nan,nan,
9.961084054,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035371,0,1,nan,nan,nan,nan,nan,
9.995235432,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036259,0,1,nan,nan,nan,nan,nan,
10.076378812,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036722,0,1,nan,nan,nan,nan,nan,
10.173346759,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.060407,0,1,nan,nan,nan,nan,nan,
10.19842699,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.102148,0,2,nan,nan,nan,nan,nan,
10.327612106,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037148,0,1,nan,nan,nan,nan,nan,
10.366193734,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036092,0,1,nan,nan,nan,nan,nan,
10.458186083,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.042518,0,1,nan,nan,nan,nan,nan,
10.538074192,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.047592,0,1,nan,nan,nan,nan,nan,
10.571043745,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.042148,0,1,nan,nan,nan,nan,nan,
10.651058243,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.042518,0,1,nan,nan,nan,nan,nan,
10.670864804,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.040944,0,1,nan,nan,nan,nan,nan,
10.729372585,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037703,0,1,nan,nan,nan,nan,nan,
10.819883387,LOCKED,NORMAL,operator_select,1,True,False,0.8521968126296997,1.26027,0,1,nan,nan,nan,nan,nan,
10.865035883,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9338922031523138,0.15198,0,1,0.9717907871651879,0.9736900150966374,0.999980535044571,0.9991664795709222,0.8635091185569763,1
10.89775277,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9347419576458881,0.178721,0,1,0.9753371640065923,0.9854138062420515,0.9999513441064051,0.999999999999935,0.859350860118866,1
10.98503415,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9230416963700747,0.088574,0,1,0.9632194195350462,0.956072010621003,0.9999026922329256,0.996670035969037,0.8484259247779846,1
11.030910122,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9188619485341134,0.092221,0,1,0.9578563832079175,0.9411775116185902,0.9998203898772404,0.9966700450551528,0.8464437127113342,1
11.06326879,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9362654675961557,0.12948,0,1,0.9769427164886276,0.9895491064584965,0.9999805366973841,1.0,0.860722005367279,1
11.149965451,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9231807363077558,0.092721,0,1,0.9636660465895454,0.9563498408762315,0.9997615914841267,0.9991664694218506,0.8479937314987183,1
11.244257342,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9334338862282541,0.089944,0,1,0.9745927802389259,0.9841904026040493,0.9999561989398782,1.0,0.8569959402084351,1
11.269570202,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9340196121099156,0.090629,0,1,0.977339733619348,0.9936551463472473,0.9999902683013391,1.0,0.8535679578781128,1
11.305975215,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9260758595928357,0.087222,0,1,0.9678873629546786,0.9684681423128508,0.9999176946286866,0.9991664694218506,0.8484259247779846,1
11.331142427,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9265631246502077,0.086777,0,1,0.9697043464634475,0.9745837666239624,0.9999760828299243,0.9991664694218506,0.8464437127113342,1
11.366012931,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9341907807776619,0.096999,0,1,0.9765276371805011,0.9904550852958416,0.9999760828299243,1.0,0.8555651903152466,1
11.400884287,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9348187943696976,0.096184,0,1,0.9793075537681579,1.0,1.0,1.0,0.8521968126296997,1
11.42748038,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9216926914235959,0.089536,0,1,0.9603735593314369,0.9470571574425601,0.9999752390908919,0.9966700694114988,0.8498567938804626,1
11.518546606,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9229040604652042,0.086962,0,1,0.9591634520844122,0.9411779141951445,0.9999354696917646,0.9966700694114988,0.8555651903152466,1
11.566996877,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9210369411515749,0.087666,0,1,0.9631928210697963,0.9565439881395754,0.9999354696917646,0.9999999999999951,0.8427474498748779,1
11.617745244,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9278916292029707,0.168407,0,1,0.9699103866843213,0.9737809728656955,0.9999805366973841,0.9991664734744458,0.8498567938804626,1
11.667490525,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9242732086146567,0.122388,0,1,0.9681716940899222,0.9716540753770792,0.9999026872750478,0.9991664821539998,0.8427474498748779,1
11.728309719,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9240155409356834,0.10424,0,1,0.9697655776495936,0.9777895431661608,1.0,0.9991664821539998,0.8390511870384216,1
11.857859112,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9271425718586346,0.131795,0,1,0.9707562777508069,0.9777895431661608,0.9999902683013391,0.9991664821539998,0.8461456894874573,1
12.135105066,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9272739783624984,0.09874,0,1,0.9707979675592789,0.9777894486032417,0.9999902683013391,0.9991664749791208,0.8464437127113342,1
12.206274028,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9278190803837182,0.225128,0,1,0.9676559953065104,0.9655564637654201,0.9999221490624275,0.9991664749791208,0.8538362383842468,1
12.232581586,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9356562354328793,0.098388,0,1,0.977859296579019,0.9936551463472473,0.9999902683013391,1.0,0.8572791218757629,1
12.375363713,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9361626309259274,0.086777,0,1,0.9786383665683237,0.9959465286687319,0.9999902683013391,1.0,0.8572791218757629,1
12.4070497,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9371718330383301,0.087536,0,1,0.9800545501708985,1.0,1.0,1.0,0.8575325012207031,1
12.530364226,LOCKED,NORMAL,accepted_candidate,1,True,False,0.928036148874813,0.100203,0,1,0.9699802422047482,0.9738698260627574,0.9999805366973841,0.9991664734744458,0.8501399755477905,1
12.575102632,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9265783630518405,0.088185,0,1,0.9627777877080574,0.9503096946230601,0.9998567822224825,0.9966700430096125,0.859350860118866,1
12.727141701,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9256746645737063,0.144721,0,1,0.9625030337187527,0.9503096946230601,0.9999155874714427,0.9966700430096125,0.8572791218757629,1
12.766467381,LOCKED,NORMAL,accepted_candidate,1,True,False,0.93473571383456,0.099648,0,1,0.9764431095046816,0.9894973320610438,0.9999805366973841,1.0,0.8572791218757629,1
12.805938801,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9356244873854048,0.093426,0,1,0.9778104534290583,0.9935114900238332,0.9999902683013391,1.0,0.8572791218757629,1
12.844406062,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9344594036924447,0.16211,0,1,0.9720213788270348,0.9738698260627574,0.9999902683013391,0.9991664734744458,0.8647014498710632,1
12.871491041,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9357762692189919,0.122388,0,1,0.9761901036006836,0.9873504225533286,0.9999610737735882,1.0,0.860722005367279,1
13.002996869,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9341336856867305,0.121777,0,1,0.9735185932785168,0.9794123367647288,0.9999221490624275,1.0,0.8609902858734131,1
13.046979077,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9313535271802076,0.30009,0,1,0.9732380644967203,0.981658387359624,0.9999026872750478,1.0,0.8535679578781128,1
13.142002448,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9331306466059541,0.134536,0,1,0.975972094382484,0.989640119818319,0.9999805366973841,1.0,0.8535679578781128,1
13.212844506,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9310873932420781,0.209665,0,1,0.968831989517513,0.9660769326692368,0.9999124181213884,0.9991664648674096,0.8609902858734131,1
13.268802287,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9278125020831192,0.189572,0,1,0.9677903335781225,0.9660769326692368,0.9999026872750478,0.9991664648674096,0.8535679578781128,1
13.280268197,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9331306466059541,0.094166,0,1,0.975972094382484,0.989640119818319,0.9999805366973841,1.0,0.8535679578781128,1
13.362333908,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9303183918189903,0.087407,0,1,0.9696472294807282,0.9699656163554553,0.9999610737735882,0.9991664648674096,0.8572791218757629,1
13.477664633,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9312795929643751,0.088499,0,1,0.9718322146448174,0.9765705616834743,0.9998567780551937,0.999999999999935,0.8559675812721252,1
13.586560584,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9332340803055303,0.118332,0,1,0.9721345849997474,0.9757427250255581,0.9999748159462067,0.9991664795709222,0.8609902858734131,1
13.714997747,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9384441967705142,0.087055,0,1,0.9789944789194529,0.9945786530353736,0.9999947026856848,1.0,0.8631365299224854,1
13.76377448,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9346355245248084,0.091,0,1,0.9731349831568283,0.977789509121865,0.9999902674749245,0.9991664795709222,0.8631365299224854,1
13.834814538,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9373813621495943,0.090055,0,1,0.9773593487334221,0.9897802781566528,0.9999805383500918,0.999999999999935,0.8631365299224854,1
13.87627278,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9354321871091272,0.085926,0,1,0.9723221803153701,0.9738698793972129,0.999951344932805,0.9991664648674096,0.8669221997261047,1
13.964002308,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9397729623696872,0.092907,0,1,0.9783261767383827,0.990553955713442,0.9999748184612192,1.0,0.868174135684967,1
14.037105039,LOCKED,NORMAL,accepted_candidate,1,True,False,0.943508014857769,0.091388,0,1,0.9820660364627838,1.0,1.0,1.0,0.8719002604484558,1
14.163260125,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9417831575373066,0.10174,0,1,0.9800544664644664,0.9945786530353736,0.9999947026856848,1.0,0.8707078695297241,1
14.266845981,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9377761900220387,0.112018,0,1,0.9771241270264103,0.9884481228766373,0.999975239486172,1.0,0.8647014498710632,1
14.318185699,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9316884053257373,0.090203,0,1,0.9665625160332317,0.9565442256285932,0.9998783513763682,0.999999999999998,0.8669221997261047,1
14.377297313,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9307155611264679,0.109722,0,1,0.9662616210332241,0.9565442256285932,0.9999168512982842,0.999999999999998,0.8647014498710632,1
14.41791769,LOCKED,NORMAL,accepted_candidate,1,True,False,0.934173924062004,0.093222,0,1,0.9724248285986676,0.9757427250255581,0.9999354676079386,0.9991664795709222,0.8631365299224854,1
14.508601829,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9404152282579281,0.087296,0,1,0.9799883974673715,0.9959465286687319,0.9999902683013391,1.0,0.8669221997261047,1
14.617131914,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9339033734754478,0.088815,0,1,0.9672896651053666,0.9565441351303385,0.9999947026856496,0.9999999999999937,0.8719002604484558,1
14.671443206,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9353207062954318,0.093369,0,1,0.9733464597547073,0.9777894486032417,0.9999610721208249,0.9991664749791208,0.8647014498710632,1
14.718799467,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9386967160701752,0.093629,0,1,0.9805386400222779,1.0,1.0,1.0,0.8609902858734131,1
14.760072303,LOCKED,NORMAL,accepted_candidate,1,True,False,0.933851402006165,0.103407,0,1,0.9712224266492645,0.9716540633681945,0.9999513408009983,0.9991664812342311,0.864448070526123,1
14.796640946,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9322147860186694,0.102795,0,1,0.9707108986771104,0.9716540633681945,0.9999902683013215,0.9991664812342311,0.860722005367279,1
14.859406964,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9370400883654436,0.107758,0,1,0.9761280979712316,0.9856412325282369,0.9999513424537455,1.0,0.864448070526123,1
14.89561835,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9236784808203307,0.223628,0,1,0.9570965709387838,0.9348374373998413,0.999889885899686,0.992523266693727,0.861616313457489,1
14.960494651,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9258151338623719,0.170499,0,1,0.9577353942282317,0.9348376552235207,0.9996982428042424,0.9925233182084618,0.8665346503257751,1
15.004206954,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9382705160898621,0.089111,0,1,0.9787272778722956,0.9937961573385383,0.9999902699540629,0.999999999999935,0.8631365299224854,1
15.039308533,LOCKED,NORMAL,accepted_candidate,1,True,False,0.931613936561092,0.095962,0,1,0.9705248238761368,0.9717904401417773,0.9998345756546138,0.99916646745051,0.859350860118866,1
15.064977059,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9297304396626737,0.399127,0,1,0.968895170138033,0.9679351508692488,0.9998762443737454,0.9991664648674096,0.8569959402084351,1
15.085417173,LOCKED,NORMAL,accepted_candidate,1,True,False,0.8995930013417873,0.114925,0,1,0.945354071543717,0.915841377000025,0.9997033131860007,0.999999999999999,0.8146081566810608,1
15.133359375,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9008810288693494,0.089407,0,1,0.9457145114718319,0.915841377000025,0.9994684797183087,0.999999999999999,0.8176188468933105,1
15.165348084,LOCKED,NORMAL,accepted_candidate,1,True,False,0.7638057122319323,0.10524,0,1,0.8185903123845476,0.7139698597992912,0.9767105458398531,0.828927858120202,0.6620628833770752,1
15.22568808,LOCKED,NORMAL,accepted_candidate,1,True,False,0.7676908268372624,0.129462,0,1,0.7855720907969977,0.6185643264306241,0.9809554536586865,0.7632456373980087,0.7344827651977539,1
15.290134754,LOCKED,NORMAL,accepted_candidate,1,True,False,0.8865245482879379,0.091351,0,1,0.8977698579136376,0.7988279303978922,0.9976142472291245,0.9199944502286249,0.86564040184021,1
15.37724914,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9179981819661425,0.088703,0,1,0.9615273371525248,0.9560723271192706,0.9994614058130186,0.9966700849654856,0.8371583223342896,1
15.509234654,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9340850048606645,0.088129,0,1,0.9673444022498147,0.9565441333799594,0.9999805366973841,0.9999999999999706,0.8723175525665283,1
15.706160322,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9432933060001588,0.087537,0,1,0.9735498699884012,0.9695863109825261,0.9999221490624275,0.9984244960835109,0.8871025443077087,1
15.842310533,LOCKED,NORMAL,accepted_candidate,1,True,False,0.946298254043192,2.98276,0,1,0.9682534528242172,0.948051229606609,0.9999513424537455,0.995307121316755,0.9055243134498596,1
15.977022681,LOCKED,NORMAL,accepted_candidate,1,True,False,0.8274282342030266,0.091518,0,1,0.9380192490470194,0.9737809569217036,0.9999902683013391,0.9991664722572583,0.6220449209213257,1
16.051444794,UNCERTAIN,YAW_ONLY,no_candidates,1,False,False,0.7033139990725725,0.04287,1,0,nan,nan,nan,nan,nan,
16.169266583,UNCERTAIN,YAW_ONLY,no_candidates,1,False,False,0.5978168992116867,0.03087,2,0,nan,nan,nan,nan,nan,
16.237142145,UNCERTAIN,YAW_ONLY,no_candidates,1,False,False,0.5081443643299337,0.027203,3,0,nan,nan,nan,nan,nan,
16.350788608,REACQUIRED,CONFIRM,reacquired_candidate,1,True,True,0.6577419481425645,0.106684,0,1,0.5839974409111283,0.34683940760006915,0.9192006767113664,0.1990134542334281,0.794696033000946,1
16.432046679,LOCKED,NORMAL,accepted_candidate,1,True,False,0.9065962678134488,0.092555,0,1,0.9387132351123442,0.8907686153886387,0.9947102198377021,0.9925232373679694,0.8469504714012146,1
