t,id,cx,cy,w,h,score,quality,valid
6.553328851,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.667727034,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.699564165,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.844295713,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.900674616,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.025992565,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.121029631,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.13755673,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.206584794,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.274336496,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.382535998,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.958572027,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.062064079,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.253967054,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.678119344,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.918154036,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.021241184,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.172177291,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.269734362,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.341843261,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.540028144,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.650494431,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.693557382,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.810402777,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.865975743,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.961040128,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.996592701,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.076804679,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.173117519,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.19891308,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.327568013,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.368836977,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.466214125,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.542095315,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.572035813,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.661995674,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.673755341,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.680666001,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.735190215,1,337.25,385.0625305175781,353.9155578613281,225.8428192138672,0.8182597756385803,1.0,True
10.820917603,1,337.25,385.7812805175781,338.36883544921875,225.8428192138672,0.8521968126296997,1.0,True
10.864251332,1,337.9687805175781,385.0625,338.36883544921875,230.97283935546875,0.8635091185569763,1.0,True
10.897805288,1,339.4062805175781,384.34381103515625,338.36883544921875,230.97288513183594,0.859350860118866,1.0,True
10.981550264,1,340.1250305175781,386.5,330.85345458984375,225.8428192138672,0.8484259247779846,1.0,True
11.033965806,1,342.62506103515625,388.3125,346.054931640625,225.8428192138672,0.8464437127113342,1.0,True
11.06346064,1,341.90631103515625,387.59375,346.054931640625,225.8428192138672,0.860722005367279,1.0,True
11.147517984,1,339.4062805175781,385.0625305175781,338.36883544921875,225.8428192138672,0.8479937314987183,1.0,True
11.239175244,1,340.46881103515625,386.15625,338.36883544921875,225.8428192138672,0.8569959402084351,1.0,True
11.270713658,1,340.46881103515625,386.875,338.36883544921875,225.8428192138672,0.8535679578781128,1.0,True
11.304857555,1,338.6875,385.7812805175781,346.054931640625,225.8428192138672,0.8484259247779846,1.0,True
11.331651443,1,339.75006103515625,386.15625,338.36883544921875,225.8428192138672,0.8464437127113342,1.0,True
11.36218164,1,338.6875,385.7812805175781,338.36883544921875,225.8428192138672,0.8555651903152466,1.0,True
11.399402259,1,338.6875,385.7812805175781,338.36883544921875,225.8428192138672,0.8521968126296997,1.0,True
11.432639125,1,339.03131103515625,386.875,353.9155578613281,225.8428192138672,0.8498567938804626,1.0,True
11.51966821,1,339.4062805175781,385.0625305175781,338.36883544921875,225.8428192138672,0.8555651903152466,1.0,True
11.56128432,1,339.03131103515625,386.875,346.054931640625,220.82672119140625,0.8427474498748779,1.0,True
11.618231686,1,338.31256103515625,386.15625,346.054931640625,225.8428192138672,0.8498567938804626,1.0,True
11.671068466,1,340.46881103515625,386.875,353.9155578613281,225.8428192138672,0.8427474498748779,1.0,True
11.729792969,1,340.46881103515625,386.875,346.054931640625,225.8428192138672,0.8390511870384216,1.0,True
11.854427263,1,339.75006103515625,386.875,353.9155578613281,225.8428192138672,0.8461456894874573,1.0,True
12.135511433,1,339.03131103515625,386.875,361.95477294921875,225.8428192138672,0.8464437127113342,1.0,True
12.210047894,1,340.46881103515625,385.4375,353.9155578613281,225.8428192138672,0.8538362383842468,1.0,True
12.232535438,1,340.46881103515625,386.15625,353.9155578613281,225.8428192138672,0.8572791218757629,1.0,True
12.372165696,1,339.75006103515625,386.15625,353.9155578613281,225.8428192138672,0.8572791218757629,1.0,True
12.402918411,1,339.75006103515625,386.15625,353.9155578613281,225.8428192138672,0.8575325012207031,1.0,True
12.530523244,1,340.46881103515625,386.875,353.9155578613281,220.82672119140625,0.8501399755477905,1.0,True
12.579229402,1,341.5625305175781,384.34381103515625,353.9155578613281,230.97288513183594,0.859350860118866,1.0,True
12.727149775,1,340.46881103515625,386.15625,353.9155578613281,220.82672119140625,0.8572791218757629,1.0,True
12.767613818,1,339.75006103515625,386.875,353.9155578613281,220.82672119140625,0.8572791218757629,1.0,True
12.805956894,1,339.75006103515625,386.15625,353.9155578613281,220.82672119140625,0.8572791218757629,1.0,True
12.838077305,1,340.46881103515625,386.15625,353.9155578613281,225.8428192138672,0.8647014498710632,1.0,True
12.875824347,1,340.46881103515625,384.71875,353.9155578613281,225.8428192138672,0.860722005367279,1.0,True
13.003013277,1,339.03131103515625,386.15625,353.9155578613281,225.8428192138672,0.8609902858734131,1.0,True
13.040058176,1,341.18756103515625,385.4375,353.9155578613281,225.8428192138672,0.8535679578781128,1.0,True
13.141962652,1,340.46881103515625,386.15625,353.9155578613281,225.8428192138672,0.8535679578781128,1.0,True
13.219250503,1,338.31256103515625,386.15625,353.9155578613281,230.97288513183594,0.8609902858734131,1.0,True
13.252521148,1,340.46881103515625,385.4375,353.9155578613281,225.8428192138672,0.8535679578781128,1.0,True
13.282504516,1,339.75006103515625,386.15625,353.9155578613281,225.8428192138672,0.8535679578781128,1.0,True
13.365709313,1,338.31256103515625,386.15625,353.9155578613281,230.97288513183594,0.8572791218757629,1.0,True
13.483567393,1,340.8437805175781,385.0625,353.9155578613281,230.97283935546875,0.8559675812721252,1.0,True
13.588133001,1,340.46881103515625,386.15625,353.9155578613281,225.8428192138672,0.8609902858734131,1.0,True
13.713095462,1,340.8437805175781,385.7812805175781,353.9155578613281,225.8428192138672,0.8631365299224854,1.0,True
13.759562432,1,340.8437805175781,385.0625,353.9155578613281,230.97283935546875,0.8631365299224854,1.0,True
13.829848328,1,341.5625305175781,384.34381103515625,353.9155578613281,230.97288513183594,0.8631365299224854,1.0,True
13.876230132,1,342.28125,385.7812805175781,353.9155578613281,225.8428192138672,0.8669221997261047,1.0,True
13.960753236,1,341.18756103515625,386.15625,353.9155578613281,225.8428192138672,0.868174135684967,1.0,True
14.032452957,1,341.18756103515625,386.15625,353.9155578613281,225.8428192138672,0.8719002604484558,1.0,True
14.163221125,1,341.5625305175781,385.7812805175781,353.9155578613281,225.8428192138672,0.8707078695297241,1.0,True
14.273726568,1,341.90631103515625,386.875,353.9155578613281,225.8428192138672,0.8647014498710632,1.0,True
14.32646961,1,340.12506103515625,385.0625,346.054931640625,230.97283935546875,0.8669221997261047,1.0,True
14.377591126,1,341.18756103515625,386.875,353.9155578613281,225.8428192138672,0.8647014498710632,1.0,True
14.419103775,1,341.5625305175781,385.0625,353.9155578613281,230.97283935546875,0.8631365299224854,1.0,True
14.509322362,1,340.8437805175781,385.0625,353.9155578613281,230.97283935546875,0.8669221997261047,1.0,True
14.619322641,1,340.4688415527344,385.4375,361.95477294921875,225.8428192138672,0.8719002604484558,1.0,True
14.672764642,1,339.03131103515625,385.4375,353.9155578613281,225.8428192138672,0.8647014498710632,1.0,True
14.72439008,1,339.03131103515625,385.4375,353.9155578613281,225.8428192138672,0.8609902858734131,1.0,True
14.766509244,1,337.5937805175781,384.71875,361.9547424316406,225.8428192138672,0.864448070526123,1.0,True
14.801961968,1,337.59381103515625,385.4375,353.9155578613281,225.8428192138672,0.860722005367279,1.0,True
14.86195517,1,336.15631103515625,386.15625,353.9155578613281,225.8428192138672,0.864448070526123,1.0,True
14.897235785,1,338.31256103515625,385.0625305175781,361.9547424316406,236.2194061279297,0.861616313457489,1.0,True
14.957750965,1,334.375,384.34381103515625,346.054931640625,230.97288513183594,0.8665346503257751,1.0,True
15.009972789,1,334.375,385.0625,346.054931640625,230.97283935546875,0.8631365299224854,1.0,True
15.034538933,1,337.25,384.34381103515625,353.9155578613281,230.97288513183594,0.859350860118866,1.0,True
15.066435957,1,335.43756103515625,386.15625,353.9155578613281,225.8428192138672,0.8569959402084351,1.0,True
15.086428629,1,339.4062805175781,386.12506103515625,338.36883544921875,236.2194061279297,0.8146081566810608,1.0,True
15.134674349,1,334.7187805175781,383.6250305175781,353.9155578613281,225.8428192138672,0.8176188468933105,1.0,True
15.162940229,1,337.9687805175781,348.40625,370.1766357421875,302.424560546875,0.6620628833770752,1.0,True
15.222234009,1,333.6562194824219,316.7500305175781,495.70086669921875,338.36883544921875,0.7344827651977539,1.0,True
15.291773115,1,322.875,313.50006103515625,606.7527465820312,346.054931640625,0.86564040184021,1.0,True
15.379827105,1,317.84375,315.3125305175781,620.53515625,353.9155578613281,0.8371583223342896,1.0,True
15.510770719,1,318.5625,316.0312805175781,634.6306762695312,346.054931640625,0.8723175525665283,1.0,True
15.709470653,1,320.0,314.5937805175781,640.0,353.9155578613281,0.8871025443077087,1.0,True
15.838120337,1,319.28125,316.0312805175781,620.53515625,346.054931640625,0.9055243134498596,1.0,True
15.975191136,1,319.28125,315.3125305175781,634.6306762695312,346.054931640625,0.6220449209213257,1.0,True
16.049629824,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.169228991,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.236329946,0,0.0,0.0,0.0,0.0,0.0,0.0,False
16.351906527,1,319.6250305175781,382.1875305175781,346.054931640625,236.2194061279297,0.794696033000946,1.0,True
16.434985568,1,336.15631103515625,385.0625305175781,370.1766357421875,236.2194061279297,0.8469504714012146,1.0,True
16.469348318,1,335.43756103515625,384.34381103515625,361.95477294921875,236.21945190429688,0.8469504714012146,1.0,True
16.510513471,1,336.15631103515625,385.0625305175781,361.95477294921875,236.2194061279297,0.8469504714012146,1.0,True
16.562441057,1,334.7187805175781,384.71875,346.054931640625,236.2194061279297,0.8532698750495911,1.0,True
16.60587301,1,336.15631103515625,385.4375,346.054931640625,225.8428192138672,0.8569959402084351,1.0,True
16.660180119,1,336.15631103515625,385.4375,346.054931640625,225.8428192138672,0.8569959402084351,1.0,True
16.747373005,1,336.15631103515625,385.4375,353.9155578613281,225.8428192138672,0.8572791218757629,1.0,True
16.824901914,1,339.03131103515625,386.15625,353.9155578613281,225.8428192138672,0.8569959402084351,1.0,True
16.875450954,1,337.59381103515625,385.4375,346.054931640625,225.8428192138672,0.8569959402084351,1.0,True
16.964593385,1,339.03131103515625,386.15625,353.9155578613281,225.8428192138672,0.8501399755477905,1.0,True
17.025962858,1,337.59381103515625,386.15625,353.9155578613281,225.8428192138672,0.864448070526123,1.0,True
17.061183733,1,337.59381103515625,386.15625,353.9155578613281,225.8428192138672,0.8572791218757629,1.0,True
17.098413114,1,337.59381103515625,386.15625,353.9155578613281,225.8428192138672,0.864448070526123,1.0,True
17.127015048,1,338.31256103515625,386.15625,353.9155578613281,225.8428192138672,0.860722005367279,1.0,True
17.240976326,1,339.75006103515625,386.15625,353.9155578613281,225.8428192138672,0.8569959402084351,1.0,True
17.295298713,1,339.03131103515625,386.15625,353.9155578613281,225.8428192138672,0.8535679578781128,1.0,True
17.354803827,1,337.59381103515625,385.4375,346.054931640625,225.8428192138672,0.8569959402084351,1.0,True
17.417506717,1,339.03131103515625,386.15625,353.9155578613281,225.8428192138672,0.8535679578781128,1.0,True
17.485354539,1,337.59381103515625,385.4375,353.9155578613281,225.8428192138672,0.860722005367279,1.0,True
17.563029207,1,337.59381103515625,385.4375,353.9155578613281,230.97283935546875,0.8572791218757629,1.0,True
17.592597469,1,339.4062805175781,385.7812805175781,353.9155578613281,225.8428192138672,0.8517794609069824,1.0,True
17.624284551,1,339.75006103515625,386.875,353.9155578613281,220.82672119140625,0.8535679578781128,1.0,True
17.671412316,1,337.59381103515625,386.15625,346.054931640625,225.8428192138672,0.860722005367279,1.0,True
17.735020978,1,339.03131103515625,386.15625,353.9155578613281,220.82672119140625,0.8572791218757629,1.0,True
17.754741153,1,339.03131103515625,386.15625,353.9155578613281,225.8428192138672,0.864448070526123,1.0,True
17.818293372,1,339.75006103515625,385.4375,353.9155578613281,230.97283935546875,0.8609902858734131,1.0,True
17.853995004,1,339.03131103515625,385.4375,353.9155578613281,225.8428192138672,0.8609902858734131,1.0,True
17.888872641,1,340.46881103515625,386.15625,353.9155578613281,225.8428192138672,0.8498567938804626,1.0,True
17.926270706,1,339.75006103515625,386.15625,353.9155578613281,225.8428192138672,0.8609902858734131,1.0,True
17.963647606,1,340.12506103515625,385.7812805175781,346.054931640625,230.97283935546875,0.8669221997261047,1.0,True
18.000044863,1,339.75006103515625,385.4375,353.9155578613281,225.8428192138672,0.8572791218757629,1.0,True
18.027700581,1,339.03131103515625,386.15625,353.9155578613281,225.8428192138672,0.8609902858734131,1.0,True
18.110898939,1,340.8437805175781,385.0625,353.9155578613281,230.97283935546875,0.8669221997261047,1.0,True
18.177080642,1,339.4062805175781,385.7812805175781,338.36883544921875,230.97283935546875,0.8669221997261047,1.0,True
18.425901905,1,343.0000305175781,385.0625,338.36883544921875,230.97283935546875,0.8744935989379883,1.0,True
18.512156281,1,341.5625305175781,385.7812805175781,338.36883544921875,225.8428192138672,0.8669221997261047,1.0,True
18.569006338,1,342.62506103515625,386.875,346.054931640625,220.82672119140625,0.860722005367279,1.0,True
18.676636268,1,341.90631103515625,386.875,338.36883544921875,225.8428192138672,0.8572791218757629,1.0,True
18.782889558,1,343.0000305175781,385.7812805175781,338.36883544921875,225.8428192138672,0.8707078695297241,1.0,True
18.803051082,1,343.0000305175781,385.7812805175781,338.36883544921875,225.8428192138672,0.8631365299224854,1.0,True
18.867090706,1,343.34381103515625,387.59375,346.054931640625,220.82672119140625,0.8572791218757629,1.0,True
18.917399119,1,342.62506103515625,386.875,346.054931640625,225.8428192138672,0.8609902858734131,1.0,True
18.930460576,1,343.71881103515625,385.7812805175781,346.054931640625,225.8428192138672,0.8672798871994019,1.0,True
18.990766742,1,344.06256103515625,386.15625,338.36883544921875,225.8428192138672,0.8535679578781128,1.0,True
19.028608676,1,342.28125,385.0625,346.054931640625,230.97283935546875,0.8631365299224854,1.0,True
19.122285193,1,343.375,385.7812805175781,353.9155578613281,225.8428192138672,0.8535679578781128,1.0,True
19.171149263,1,343.71881103515625,385.7812805175781,346.054931640625,225.8428192138672,0.8559675812721252,1.0,True
19.301958644,1,395.5,385.7812805175781,443.04351806640625,225.8428192138672,0.8319865465164185,1.0,True
19.44451836,1,347.31256103515625,385.7812805175781,338.36883544921875,225.8428192138672,0.8155322670936584,1.0,True
19.465714915,1,343.71881103515625,385.0625,338.36883544921875,230.97283935546875,0.8413166403770447,1.0,True
19.610985874,1,344.4375305175781,385.0625,330.8534851074219,230.97283935546875,0.8559675812721252,1.0,True
19.715042567,1,343.0000305175781,385.0625,330.85345458984375,230.97283935546875,0.859350860118866,1.0,True
19.867817203,1,343.7187805175781,385.0625,330.85345458984375,230.97283935546875,0.8450725078582764,1.0,True
19.909397559,1,343.0000305175781,385.7812805175781,323.5050048828125,225.8428192138672,0.8488284349441528,1.0,True
19.957577671,1,343.7187805175781,385.0625,330.85345458984375,230.97283935546875,0.8230141997337341,1.0,True
20.174093287,1,343.71881103515625,385.0625,323.5050048828125,230.97283935546875,0.8559675812721252,1.0,True
20.266226518,1,339.4062805175781,385.7812805175781,323.5050048828125,225.8428192138672,0.7793446779251099,1.0,True
20.324191144,1,340.12506103515625,384.34381103515625,323.5050048828125,225.8428192138672,0.7936527729034424,1.0,True
20.455599301,1,339.0625,386.5000305175781,338.36883544921875,236.21945190429688,0.8246238231658936,1.0,True
20.527176899,1,340.8437805175781,385.7812805175781,330.8534851074219,225.8428192138672,0.8479937314987183,1.0,True
20.624443543,1,297.34375,386.5000305175781,423.5815734863281,236.21945190429688,0.7968273758888245,1.0,True
20.705741693,1,308.5,385.0625,404.97454833984375,230.97283935546875,0.8011048436164856,1.0,True
20.80807125,1,333.2812805175781,386.5000305175781,361.9547424316406,236.21945190429688,0.824951708316803,1.0,True
20.821260466,1,330.40625,387.2187805175781,370.1766357421875,230.97288513183594,0.8172610998153687,1.0,True
20.868818508,1,327.5312805175781,386.5000305175781,378.585205078125,230.97288513183594,0.8201674818992615,1.0,True
21.148844739,1,324.65631103515625,386.5000305175781,378.585205078125,230.97288513183594,0.8201674818992615,1.0,True
21.217392597,1,324.65631103515625,385.7812805175781,378.585205078125,230.97283935546875,0.8275898098945618,1.0,True
