t,state,control_mode,reason,target_track_id,visible,reacquired,quality,lat_ms,frames_since_seen,num_tracks,best_total,best_iou,best_distance,best_scale,best_confidence,best_track_id
1.400413469,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039519,0,1,nan,nan,nan,nan,nan,
1.523120541,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036778,0,1,nan,nan,nan,nan,nan,
1.610919532,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036241,0,1,nan,nan,nan,nan,nan,
1.674554364,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035685,0,1,nan,nan,nan,nan,nan,
1.841603351,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036241,0,1,nan,nan,nan,nan,nan,
1.88983741,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.063001,0,1,nan,nan,nan,nan,nan,
2.072240411,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039055,0,1,nan,nan,nan,nan,nan,
2.205809126,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.069389,0,1,nan,nan,nan,nan,nan,
2.319814386,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.041408,0,1,nan,nan,nan,nan,nan,
2.342352995,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035667,0,1,nan,nan,nan,nan,nan,
2.629578885,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.058241,0,1,nan,nan,nan,nan,nan,
2.738072489,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.097149,0,1,nan,nan,nan,nan,nan,
2.866230105,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.041871,0,1,nan,nan,nan,nan,nan,
3.024556522,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.045389,0,1,nan,nan,nan,nan,nan,
3.134932123,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.08389,0,1,nan,nan,nan,nan,nan,
3.156718374,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.0395,0,1,nan,nan,nan,nan,nan,
3.212077158,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.044501,0,1,nan,nan,nan,nan,nan,
3.259272745,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.064149,0,1,nan,nan,nan,nan,nan,
3.293139817,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037667,0,1,nan,nan,nan,nan,nan,
3.320631448,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.053204,0,1,nan,nan,nan,nan,nan,
3.372617796,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.042371,0,1,nan,nan,nan,nan,nan,
3.400267576,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.040056,0,1,nan,nan,nan,nan,nan,
3.427657058,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036297,0,1,nan,nan,nan,nan,nan,
3.551470695,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037964,0,1,nan,nan,nan,nan,nan,
3.605159298,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.03663,0,1,nan,nan,nan,nan,nan,
3.74254223,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038704,0,1,nan,nan,nan,nan,nan,
3.796698504,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037075,0,1,nan,nan,nan,nan,nan,
3.904303879,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038074,0,1,nan,nan,nan,nan,nan,
4.021807538,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036019,0,1,nan,nan,nan,nan,nan,
4.253302532,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.097353,0,1,nan,nan,nan,nan,nan,
4.341601009,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.058223,0,1,nan,nan,nan,nan,nan,
4.401198457,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.127186,0,1,nan,nan,nan,nan,nan,
4.467082993,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.046611,0,1,nan,nan,nan,nan,nan,
4.496313267,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.034204,0,1,nan,nan,nan,nan,nan,
4.692572068,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039833,0,1,nan,nan,nan,nan,nan,
4.729907705,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.033834,0,1,nan,nan,nan,nan,nan,
5.285214944,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.071705,0,1,nan,nan,nan,nan,nan,
5.533042219,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039463,0,1,nan,nan,nan,nan,nan,
5.928172953,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035815,0,1,nan,nan,nan,nan,nan,
5.969784755,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.072186,0,1,nan,nan,nan,nan,nan,
6.071527823,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036074,0,1,nan,nan,nan,nan,nan,
6.189901527,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.054963,0,1,nan,nan,nan,nan,nan,
6.520710904,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036038,0,1,nan,nan,nan,nan,nan,
6.568062568,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036074,0,1,nan,nan,nan,nan,nan,
6.678499374,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.102649,0,1,nan,nan,nan,nan,nan,
6.825917722,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.053445,0,1,nan,nan,nan,nan,nan,
6.86202722,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037037,0,1,nan,nan,nan,nan,nan,
6.922498823,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.045259,0,1,nan,nan,nan,nan,nan,
7.051173611,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036667,0,1,nan,nan,nan,nan,nan,
7.249956822,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.044315,0,1,nan,nan,nan,nan,nan,
7.413110705,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035519,0,1,nan,nan,nan,nan,nan,
7.515016424,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038371,0,1,nan,nan,nan,nan,nan,
7.897455834,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.062001,0,1,nan,nan,nan,nan,nan,
8.054757689,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.040408,0,1,nan,nan,nan,nan,nan,
8.443118017,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.040279,0,1,nan,nan,nan,nan,nan,
8.692272898,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.040519,0,1,nan,nan,nan,nan,nan,
8.937775879,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.079593,0,1,nan,nan,nan,nan,nan,
8.958378066,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036574,0,1,nan,nan,nan,nan,nan,
9.043122552,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.06,0,1,nan,nan,nan,nan,nan,
9.202158181,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.10576,0,1,nan,nan,nan,nan,nan,
9.214599097,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.043019,0,1,nan,nan,nan,nan,nan,
9.542676306,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.053612,0,1,nan,nan,nan,nan,nan,
9.565867125,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035482,0,1,nan,nan,nan,nan,nan,
9.627285514,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.11676,0,1,nan,nan,nan,nan,nan,
9.711065419,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038056,0,1,nan,nan,nan,nan,nan,
9.82999061,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.03613,0,1,nan,nan,nan,nan,nan,
9.910365876,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.032963,0,1,nan,nan,nan,nan,nan,
9.955122611,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.041797,0,1,nan,nan,nan,nan,nan,
9.982383555,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035889,0,1,nan,nan,nan,nan,nan,
9.996698597,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039963,0,1,nan,nan,nan,nan,nan,
10.086702331,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037574,0,1,nan,nan,nan,nan,nan,
10.117631694,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037723,0,1,nan,nan,nan,nan,nan,
10.258687602,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.042222,0,1,nan,nan,nan,nan,nan,
10.317574397,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.052556,0,1,nan,nan,nan,nan,nan,
10.573523241,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.06926,0,1,nan,nan,nan,nan,nan,
10.74948499,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.03513,0,1,nan,nan,nan,nan,nan,
10.838402789,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.103149,0,1,nan,nan,nan,nan,nan,
11.057629835,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039593,0,1,nan,nan,nan,nan,nan,
11.127494737,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036185,0,1,nan,nan,nan,nan,nan,
11.194643896,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.042371,0,1,nan,nan,nan,nan,nan,
11.226165467,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039926,0,1,nan,nan,nan,nan,nan,
11.293564128,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.042648,0,1,nan,nan,nan,nan,nan,
11.331173471,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.034463,0,1,nan,nan,nan,nan,nan,
11.344695378,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036315,0,1,nan,nan,nan,nan,nan,
11.40004444,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035204,0,1,nan,nan,nan,nan,nan,
11.505114426,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.040704,0,1,nan,nan,nan,nan,nan,
11.544317338,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.051482,0,1,nan,nan,nan,nan,nan,
11.647056027,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.042537,0,1,nan,nan,nan,nan,nan,
11.712701211,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039982,0,1,nan,nan,nan,nan,nan,
11.84150602,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039019,0,1,nan,nan,nan,nan,nan,
11.881216658,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.055982,0,1,nan,nan,nan,nan,nan,
12.021857842,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036075,0,1,nan,nan,nan,nan,nan,
12.079712554,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.086834,0,1,nan,nan,nan,nan,nan,
12.133327325,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036871,0,1,nan,nan,nan,nan,nan,
12.165934128,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.099723,0,1,nan,nan,nan,nan,nan,
12.200239259,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037222,0,1,nan,nan,nan,nan,nan,
12.241135666,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.034185,0,1,nan,nan,nan,nan,nan,
12.30418844,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.034482,0,1,nan,nan,nan,nan,nan,
12.342537049,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.033408,0,1,nan,nan,nan,nan,nan,
12.441303909,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.048037,0,1,nan,nan,nan,nan,nan,
12.57886842,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.088686,0,1,nan,nan,nan,nan,nan,
12.641478967,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039075,0,1,nan,nan,nan,nan,nan,
12.717590514,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.043111,0,1,nan,nan,nan,nan,nan,
12.75592416,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038982,0,1,nan,nan,nan,nan,nan,
12.867041418,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036038,0,1,nan,nan,nan,nan,nan,
12.924608202,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037297,0,1,nan,nan,nan,nan,nan,
12.957374154,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035519,0,1,nan,nan,nan,nan,nan,
12.995336853,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.051556,0,1,nan,nan,nan,nan,nan,
13.019896738,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.04587,0,1,nan,nan,nan,nan,nan,
13.047785762,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.048964,0,1,nan,nan,nan,nan,nan,
13.118196262,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.041908,0,1,nan,nan,nan,nan,nan,
13.156460074,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.03513,0,1,nan,nan,nan,nan,nan,
13.187746274,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037315,0,1,nan,nan,nan,nan,nan,
13.247116073,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038056,0,1,nan,nan,nan,nan,nan,
13.274536574,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.068223,0,1,nan,nan,nan,nan,nan,
13.289194305,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039408,0,1,nan,nan,nan,nan,nan,
13.361179169,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038686,0,1,nan,nan,nan,nan,nan,
13.385711721,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.034815,0,1,nan,nan,nan,nan,nan,
13.513161372,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.048574,0,1,nan,nan,nan,nan,nan,
13.580664978,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035389,0,1,nan,nan,nan,nan,nan,
13.722190725,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.059556,0,1,nan,nan,nan,nan,nan,
14.046423166,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.088353,0,1,nan,nan,nan,nan,nan,
14.181228284,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.047778,0,1,nan,nan,nan,nan,nan,
14.21531458,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,3.713789,0,1,nan,nan,nan,nan,nan,
14.252840071,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038,0,1,nan,nan,nan,nan,nan,
14.341494035,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.040093,0,1,nan,nan,nan,nan,nan,
14.381770531,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035852,0,1,nan,nan,nan,nan,nan,
14.472332917,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036704,0,1,nan,nan,nan,nan,nan,
14.519053021,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.067926,0,1,nan,nan,nan,nan,nan,
14.558516769,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.043778,0,1,nan,nan,nan,nan,nan,
14.593578573,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.040204,0,1,nan,nan,nan,nan,nan,
14.654121567,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035389,0,1,nan,nan,nan,nan,nan,
14.786673519,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.095167,0,1,nan,nan,nan,nan,nan,
14.959173964,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.114427,0,1,nan,nan,nan,nan,nan,
15.037906124,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.044871,0,1,nan,nan,nan,nan,nan,
15.152835988,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.045834,0,1,nan,nan,nan,nan,nan,
15.210245493,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.103019,0,1,nan,nan,nan,nan,nan,
15.227503857,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038444,0,1,nan,nan,nan,nan,nan,
15.348166859,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039482,0,1,nan,nan,nan,nan,nan,
15.441746493,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.034575,0,1,nan,nan,nan,nan,nan,
15.616499308,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035241,0,1,nan,nan,nan,nan,nan,
15.819393705,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.039408,0,1,nan,nan,nan,nan,nan,
15.926724044,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.066334,0,1,nan,nan,nan,nan,nan,
16.158938495,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035074,0,1,nan,nan,nan,nan,nan,
16.274533808,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.092371,0,1,nan,nan,nan,nan,nan,
16.487523362,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035556,0,1,nan,nan,nan,nan,nan,
16.856459503,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037778,0,1,nan,nan,nan,nan,nan,
16.956957953,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036667,0,1,nan,nan,nan,nan,nan,
17.247831661,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038389,0,1,nan,nan,nan,nan,nan,
17.309128458,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.093723,0,1,nan,nan,nan,nan,nan,
17.502738687,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.041908,0,1,nan,nan,nan,nan,nan,
17.597373626,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.044149,0,1,nan,nan,nan,nan,nan,
17.648444599,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038704,0,1,nan,nan,nan,nan,nan,
17.754830819,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.045186,0,1,nan,nan,nan,nan,nan,
17.787878034,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.042723,0,1,nan,nan,nan,nan,nan,
17.919389015,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037796,0,1,nan,nan,nan,nan,nan,
17.960327257,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036963,0,1,nan,nan,nan,nan,nan,
17.975822142,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036204,0,1,nan,nan,nan,nan,nan,
18.010353332,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.041704,0,1,nan,nan,nan,nan,nan,
18.032365678,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038519,0,1,nan,nan,nan,nan,nan,
18.114215791,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036538,0,1,nan,nan,nan,nan,nan,
18.136473343,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.042501,0,1,nan,nan,nan,nan,nan,
18.279203324,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.040278,0,1,nan,nan,nan,nan,nan,
18.364599706,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.041315,0,1,nan,nan,nan,nan,nan,
18.396287187,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038667,0,1,nan,nan,nan,nan,nan,
18.590830424,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.048667,0,1,nan,nan,nan,nan,nan,
18.619001784,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.056075,0,1,nan,nan,nan,nan,nan,
18.77963067,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.088334,0,1,nan,nan,nan,nan,nan,
18.794512181,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.045148,0,1,nan,nan,nan,nan,nan,
18.994266775,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.0475,0,1,nan,nan,nan,nan,nan,
19.13710646,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.035667,0,1,nan,nan,nan,nan,nan,
19.186065749,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036297,0,1,nan,nan,nan,nan,nan,
19.295528551,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.045871,0,1,nan,nan,nan,nan,nan,
19.373297371,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.053519,0,1,nan,nan,nan,nan,nan,
19.441999636,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.042778,0,1,nan,nan,nan,nan,nan,
19.56517605,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.038,0,1,nan,nan,nan,nan,nan,
19.678847349,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.054982,0,1,nan,nan,nan,nan,nan,
19.92055538,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.036222,0,1,nan,nan,nan,nan,nan,
20.076769934,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.057908,0,1,nan,nan,nan,nan,nan,
20.143324126,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.037982,0,1,nan,nan,nan,nan,nan,
20.170522052,NO_TARGET,NO_CONTROL,no_operator_selected_target,,False,False,0.0,0.044815,0,1,nan,nan,nan,nan,nan,
