t,id,cx,cy,w,h,score,quality,valid
4.463013311,0,0.0,0.0,0.0,0.0,0.0,0.0,False
4.498042448,0,0.0,0.0,0.0,0.0,0.0,0.0,False
4.683618958,0,0.0,0.0,0.0,0.0,0.0,0.0,False
4.729177569,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.285160055,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.54019987,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.930023709,0,0.0,0.0,0.0,0.0,0.0,0.0,False
5.964269432,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.071587935,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.188288551,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.521523985,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.573712299,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.677308735,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.825836981,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.866757758,0,0.0,0.0,0.0,0.0,0.0,0.0,False
6.924738286,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.054709158,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.244388776,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.407785977,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.517337554,0,0.0,0.0,0.0,0.0,0.0,0.0,False
7.91136828,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.043709358,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.434551522,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.69125189,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.916546762,0,0.0,0.0,0.0,0.0,0.0,0.0,False
8.959370203,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.043100385,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.186794704,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.209224275,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.54119572,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.566141053,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.631638864,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.715889995,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.829186066,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.912917119,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.949645177,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9.978057409,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.330676022,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.349334118,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.573548834,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.748231332,0,0.0,0.0,0.0,0.0,0.0,0.0,False
10.834548813,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.05965837,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.124591566,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.193833056,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.225837502,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.285954492,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.334136255,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.344664489,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.396670468,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.500191553,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.538667588,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.63950417,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.720702906,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.832358631,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11.884839484,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.012989492,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.089267725,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.138334866,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.171859954,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.198702413,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.244961679,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.299724551,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.339347689,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.447805592,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.577789263,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.647493739,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.721485972,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.758401458,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.871800716,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.924581387,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.955450268,0,0.0,0.0,0.0,0.0,0.0,0.0,False
12.991686749,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.014087728,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.050364931,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.120141982,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.152928249,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.186558857,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.241211765,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.264942125,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.283762927,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.36213964,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.384617471,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.515301556,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.571984277,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.727949883,0,0.0,0.0,0.0,0.0,0.0,0.0,False
13.991203623,0,0.0,0.0,0.0,0.0,0.0,0.0,False
14.036280194,1,377.8750305175781,399.0937194824219,225.8428192138672,201.8519287109375,0.8978336453437805,1.0,True
14.17721864,1,378.5937805175781,399.09375,225.8428192138672,197.3686981201172,0.8903517127037048,1.0,True
14.21337825,1,377.8750305175781,399.09375,225.8428192138672,197.3686981201172,0.8940926790237427,1.0,True
14.25555402,1,377.15631103515625,399.09375,225.8428192138672,197.3686981201172,0.8940926790237427,1.0,True
14.344216409,1,375.71875,399.8125,225.8428192138672,201.8519287109375,0.901410698890686,1.0,True
14.375840149,1,375.71875,399.8125,225.8428192138672,201.8519287109375,0.8940926790237427,1.0,True
14.470139696,1,375.71875,399.0937194824219,225.8428192138672,201.8519287109375,0.8978336453437805,1.0,True
14.514479465,1,376.4375305175781,400.1875,230.97288513183594,197.3686981201172,0.897982656955719,1.0,True
14.558525084,1,375.7187805175781,400.90625,230.97288513183594,201.8519287109375,0.894256591796875,1.0,True
14.593587573,1,375.71875,399.8125,225.8428192138672,201.8519287109375,0.8978336453437805,1.0,True
14.659207424,1,375.71875,399.0937194824219,225.8428192138672,201.8519287109375,0.8978336453437805,1.0,True
14.781943425,1,377.15631103515625,400.90625,225.8428192138672,197.3686981201172,0.8906795978546143,1.0,True
14.955173912,1,377.15631103515625,399.8125,225.8428192138672,197.3686981201172,0.886804461479187,1.0,True
15.032261486,1,377.15631103515625,400.90625,225.8428192138672,197.3686981201172,0.8834063410758972,1.0,True
15.148948771,1,377.15631103515625,399.09375,225.8428192138672,197.3686981201172,0.8793523907661438,1.0,True
15.213637317,1,377.15631103515625,399.09375,225.8428192138672,197.3686981201172,0.886610746383667,1.0,True
15.228410753,1,375.7187805175781,400.90625,230.97288513183594,197.3686981201172,0.8797100782394409,1.0,True
15.345327188,1,377.8750305175781,400.90625,225.8428192138672,197.3686981201172,0.8832573294639587,1.0,True
15.445182762,1,377.15631103515625,399.09375,225.8428192138672,197.3686981201172,0.883078396320343,1.0,True
15.611669232,1,377.15631103515625,401.625,225.8428192138672,197.3686981201172,0.8832573294639587,1.0,True
15.813338415,1,377.15631103515625,400.90625,225.8428192138672,197.3686981201172,0.8797100782394409,1.0,True
15.929986126,1,377.8750305175781,399.8125,225.8428192138672,197.3686981201172,0.883078396320343,1.0,True
16.154013843,1,377.15631103515625,399.09375,225.8428192138672,197.3686981201172,0.886804461479187,1.0,True
16.269524823,1,377.8750305175781,399.8125,225.8428192138672,192.98500061035156,0.883078396320343,1.0,True
16.4750045,1,377.15631103515625,400.1875,225.8428192138672,197.3686981201172,0.8906795978546143,1.0,True
16.863345967,1,377.15631103515625,399.09375,225.8428192138672,197.3686981201172,0.883078396320343,1.0,True
16.952141488,1,377.8750305175781,398.375,225.8428192138672,197.3686981201172,0.883078396320343,1.0,True
17.240402952,1,377.15631103515625,399.8125,230.97288513183594,197.3686981201172,0.886804461479187,1.0,True
17.309215958,1,376.4375305175781,399.46875,230.97288513183594,197.3686981201172,0.8834063410758972,1.0,True
17.516417724,1,376.4375305175781,399.8125,225.8428192138672,197.3686981201172,0.886804461479187,1.0,True
17.603850253,1,377.15631103515625,399.46875,230.97288513183594,201.85195922851562,0.8760138154029846,1.0,True
17.647949391,1,377.875,400.1875,230.97283935546875,197.3686981201172,0.8724814653396606,1.0,True
17.756887021,1,377.15631103515625,400.1874694824219,225.8428192138672,201.8519287109375,0.8688001036643982,1.0,True
17.7965164,1,377.15631103515625,400.1875,230.97288513183594,197.3686981201172,0.87261563539505,1.0,True
17.919371441,1,377.15631103515625,400.90625,230.97288513183594,197.3686981201172,0.8724814653396606,1.0,True
17.960180885,1,377.8750305175781,401.625,225.8428192138672,197.3686981201172,0.8724814653396606,1.0,True
17.977626028,1,377.15631103515625,400.90625,230.97288513183594,197.3686981201172,0.8761628270149231,1.0,True
18.020756917,1,377.15631103515625,400.90625,230.97288513183594,197.3686981201172,0.8724814653396606,1.0,True
18.03461653,1,377.15631103515625,400.90625,230.97288513183594,197.3686981201172,0.8724814653396606,1.0,True
18.112084051,1,376.4375305175781,401.625,230.97288513183594,197.3686981201172,0.8724814653396606,1.0,True
18.138467489,1,377.15631103515625,401.625,230.97288513183594,197.3686981201172,0.87261563539505,1.0,True
18.282788575,1,378.5937805175781,401.625,225.8428192138672,192.98504638671875,0.87261563539505,1.0,True
18.364569243,1,377.15631103515625,400.53125,230.97288513183594,197.3686981201172,0.8688001036643982,1.0,True
18.396856599,1,377.15631103515625,400.90625,225.8428192138672,192.98500061035156,0.8689491748809814,1.0,True
18.592452123,1,380.0312805175781,400.90625,225.8428192138672,192.98500061035156,0.8583522439002991,1.0,True
18.609748505,1,380.0312805175781,399.8125,225.8428192138672,197.3686981201172,0.8723175525665283,1.0,True
18.789486454,1,374.2812805175781,400.53125,225.8428192138672,201.85195922851562,0.8906795978546143,1.0,True
18.804024592,1,375.7187805175781,400.1875,236.21945190429688,197.3686981201172,0.8981913924217224,1.0,True
18.994294183,1,375.0000305175781,400.90625,236.2194061279297,192.98500061035156,0.8871025443077087,1.0,True
19.137116183,1,375.0000305175781,402.3437805175781,236.2194061279297,192.98504638671875,0.890798807144165,1.0,True
19.191150606,1,375.0000305175781,401.625,236.2194061279297,192.98504638671875,0.8871025443077087,1.0,True
19.296963785,1,377.15631103515625,400.90625,230.97288513183594,192.98500061035156,0.8798441886901855,1.0,True
19.373325427,1,378.5937805175781,400.1875,225.8428192138672,197.3686981201172,0.8652827739715576,1.0,True
19.442017155,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.8758350014686584,1.0,True
19.560396603,1,377.8750305175781,400.1875,225.8428192138672,197.3686981201172,0.8798441886901855,1.0,True
19.681628094,1,377.8750305175781,399.8125,236.2194061279297,197.3686981201172,0.886804461479187,1.0,True
19.919495723,1,379.3125305175781,399.8125,230.97288513183594,197.3686981201172,0.883078396320343,1.0,True
20.079538364,1,377.15631103515625,400.90625,225.8428192138672,197.3686981201172,0.8834063410758972,1.0,True
20.153334689,1,378.5937805175781,399.8125,225.8428192138672,197.3686981201172,0.883078396320343,1.0,True
20.163766459,1,377.8750305175781,400.90625,225.8428192138672,197.3686981201172,0.8834063410758972,1.0,True
20.257522725,1,378.5937805175781,399.8125,230.97283935546875,197.3686981201172,0.883078396320343,1.0,True
20.287981937,1,377.8750305175781,400.90625,225.8428192138672,197.3686981201172,0.8797100782394409,1.0,True
20.454869301,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.883078396320343,1.0,True
20.524615315,1,377.8750305175781,399.8125,225.8428192138672,197.3686981201172,0.883078396320343,1.0,True
20.585806278,1,378.5937805175781,399.8125,230.97283935546875,197.3686981201172,0.8903517127037048,1.0,True
20.648548347,1,378.5937805175781,399.8125,230.97283935546875,197.3686981201172,0.883078396320343,1.0,True
20.660117386,1,378.5937805175781,399.8125,230.97283935546875,197.3686981201172,0.883078396320343,1.0,True
20.709148583,1,378.5937805175781,399.8125,230.97283935546875,197.3686981201172,0.886804461479187,1.0,True
20.763183561,1,378.5937805175781,399.8125,230.97283935546875,197.3686981201172,0.8793523907661438,1.0,True
20.792665358,1,377.875,399.8125,230.97283935546875,197.3686981201172,0.886804461479187,1.0,True
20.839108756,1,378.5937805175781,399.8125,230.97283935546875,197.3686981201172,0.8793523907661438,1.0,True
20.88729952,1,378.5937805175781,399.8125,230.97283935546875,197.3686981201172,0.886804461479187,1.0,True
20.916148552,1,377.8750305175781,400.90625,225.8428192138672,197.3686981201172,0.8797100782394409,1.0,True
20.949368694,1,377.8750305175781,400.90625,225.8428192138672,197.3686981201172,0.8797100782394409,1.0,True
21.049689607,1,377.8750305175781,399.8125,225.8428192138672,197.3686981201172,0.886804461479187,1.0,True
21.085896217,1,377.8750305175781,399.8125,225.8428192138672,197.3686981201172,0.886804461479187,1.0,True
21.189823178,1,377.8750305175781,399.8125,225.8428192138672,197.3686981201172,0.886804461479187,1.0,True
21.217143216,1,377.15631103515625,400.53125,225.8428192138672,197.3686981201172,0.883078396320343,1.0,True
21.260247198,1,377.8750305175781,399.8125,225.8428192138672,197.3686981201172,0.886804461479187,1.0,True
21.291694307,1,377.8750305175781,399.8125,225.8428192138672,197.3686981201172,0.883078396320343,1.0,True
21.338030315,1,377.15631103515625,400.90625,225.8428192138672,197.3686981201172,0.8834063410758972,1.0,True
21.364816423,1,377.8750305175781,399.8125,225.8428192138672,197.3686981201172,0.8793523907661438,1.0,True
21.412043772,1,377.8750305175781,399.8125,225.8428192138672,197.3686981201172,0.886804461479187,1.0,True
21.433026721,1,377.8750305175781,399.8125,225.8428192138672,197.3686981201172,0.883078396320343,1.0,True
21.611567699,1,377.8750305175781,399.8125,225.8428192138672,197.3686981201172,0.8903517127037048,1.0,True
21.756560496,1,378.5937805175781,399.8125,230.97283935546875,197.3686981201172,0.886804461479187,1.0,True
22.175542366,1,377.8750305175781,400.90625,225.8428192138672,197.3686981201172,0.8797100782394409,1.0,True
22.349762419,1,379.3125305175781,399.09375,230.97288513183594,197.3686981201172,0.886804461479187,1.0,True
22.480932418,1,377.8750305175781,399.09375,225.8428192138672,197.3686981201172,0.886804461479187,1.0,True
22.589304989,1,377.15631103515625,400.1875,225.8428192138672,197.3686981201172,0.8797100782394409,1.0,True
22.920828515,1,377.15631103515625,399.46875,225.8428192138672,201.85195922851562,0.8871025443077087,1.0,True
22.953614246,1,378.5937805175781,400.1875,225.8428192138672,197.3686981201172,0.8798441886901855,1.0,True
23.071790805,1,377.8750305175781,399.09375,225.8428192138672,197.3686981201172,0.8832573294639587,1.0,True
23.165800222,1,377.15631103515625,399.46875,225.8428192138672,197.3686981201172,0.883525550365448,1.0,True
23.306387557,1,377.15631103515625,400.1875,225.8428192138672,197.3686981201172,0.8834063410758972,1.0,True
23.446099718,1,376.4375305175781,400.1875,230.97288513183594,197.3686981201172,0.8834063410758972,1.0,True
23.541006513,1,377.8750305175781,400.1875,225.8428192138672,197.3686981201172,0.8871025443077087,1.0,True
23.581190842,1,377.15631103515625,400.1875,225.8428192138672,197.3686981201172,0.8834063410758972,1.0,True
23.649992886,1,377.15631103515625,399.46875,225.8428192138672,197.3686981201172,0.8834063410758972,1.0,True
23.717723014,1,378.5937805175781,400.1875,225.8428192138672,197.3686981201172,0.8834063410758972,1.0,True
23.74673764,1,378.5937805175781,400.1875,230.97283935546875,197.3686981201172,0.8834063410758972,1.0,True
23.802367595,1,377.8750305175781,400.1875,225.8428192138672,197.3686981201172,0.8761628270149231,1.0,True
23.828851627,1,378.5937805175781,400.1875,225.8428192138672,197.3686981201172,0.8761628270149231,1.0,True
23.869376458,1,378.5937805175781,400.1875,225.8428192138672,197.3686981201172,0.8724814653396606,1.0,True
23.907040452,1,377.8750305175781,400.1875,225.8428192138672,197.3686981201172,0.8760138154029846,1.0,True
23.919507628,1,377.8750305175781,399.09375,225.8428192138672,197.3686981201172,0.8758350014686584,1.0,True
23.994593575,1,377.8750305175781,399.09375,225.8428192138672,197.3686981201172,0.8793523907661438,1.0,True
24.031485469,1,378.5937805175781,400.1875,225.8428192138672,197.3686981201172,0.8797100782394409,1.0,True
24.062364685,1,379.3125305175781,399.09375,230.97288513183594,197.3686981201172,0.883078396320343,1.0,True
24.106042394,1,377.8750305175781,399.8125,225.8428192138672,197.3686981201172,0.8793523907661438,1.0,True
24.126324004,1,378.5937805175781,399.8125,230.97283935546875,197.3686981201172,0.8756263256072998,1.0,True
24.193536073,1,378.5937805175781,399.8125,230.97283935546875,197.3686981201172,0.883078396320343,1.0,True
24.235928494,1,378.5937805175781,399.8125,225.8428192138672,197.3686981201172,0.886804461479187,1.0,True
24.275930506,1,377.8750305175781,400.90625,225.8428192138672,197.3686981201172,0.8797100782394409,1.0,True
24.31418043,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.886610746383667,1.0,True
24.411806155,1,378.5937805175781,399.8125,230.97283935546875,197.3686981201172,0.8903517127037048,1.0,True
24.457311971,1,379.3125305175781,399.8125,230.97288513183594,197.3686981201172,0.883078396320343,1.0,True
24.539145252,1,379.3125305175781,399.8125,230.97288513183594,192.98500061035156,0.883078396320343,1.0,True
24.55140013,1,380.03131103515625,399.09375,236.21945190429688,197.3686981201172,0.886610746383667,1.0,True
24.617460152,1,380.0312805175781,400.1875,230.97288513183594,197.3686981201172,0.8797100782394409,1.0,True
24.759948744,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.8793523907661438,1.0,True
24.809690077,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.8793523907661438,1.0,True
24.946149823,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.883078396320343,1.0,True
25.058319556,1,379.3125305175781,399.8125,236.21945190429688,192.98500061035156,0.8793523907661438,1.0,True
25.092467742,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.8793523907661438,1.0,True
25.249870419,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.883078396320343,1.0,True
25.318277757,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.8793523907661438,1.0,True
25.382420967,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.8793523907661438,1.0,True
25.417999406,1,379.3125305175781,399.09375,230.97288513183594,197.3686981201172,0.8793523907661438,1.0,True
25.495120648,1,379.3125305175781,399.09375,230.97288513183594,197.3686981201172,0.883078396320343,1.0,True
25.518606637,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.8793523907661438,1.0,True
25.566278582,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.883078396320343,1.0,True
25.710717505,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.8756263256072998,1.0,True
25.807817115,1,379.3125305175781,399.8125,230.97288513183594,192.98500061035156,0.8793523907661438,1.0,True
25.820528812,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.8793523907661438,1.0,True
26.026044364,1,379.3125305175781,399.8125,230.97288513183594,192.98500061035156,0.8793523907661438,1.0,True
26.140649617,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.8793523907661438,1.0,True
26.253179408,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.8756263256072998,1.0,True
26.386522999,1,378.5937805175781,399.09375,230.97283935546875,197.3686981201172,0.8793523907661438,1.0,True
26.475203003,1,379.3125305175781,399.8125,230.97288513183594,192.98500061035156,0.883078396320343,1.0,True
26.941845935,1,357.375,398.3750305175781,276.4383239746094,206.4370574951172,0.8899046182632446,1.0,True
27.343932856,1,317.3153381347656,316.7500305175781,634.6306762695312,346.054931640625,0.8872814178466797,1.0,True
27.716177812,1,314.9375305175781,317.4687805175781,606.7527465820312,353.91558837890625,0.8872068524360657,1.0,True
28.015558763,1,388.6562805175781,394.7812805175781,270.29852294921875,206.4370574951172,0.8863872289657593,1.0,True
28.171701134,1,381.46875,397.65625,241.58517456054688,201.85195922851562,0.883078396320343,1.0,True
28.25186455,1,377.15631103515625,400.1875,236.21945190429688,197.3686981201172,0.8760138154029846,1.0,True
28.403285253,1,370.6875305175781,399.09375,220.82672119140625,197.3686981201172,0.8649250268936157,1.0,True
28.466898441,1,373.2187805175781,397.3124694824219,215.92205810546875,206.4370574951172,0.8652827739715576,1.0,True
28.629542718,1,374.2812805175781,400.1875,225.8428192138672,197.3686981201172,0.8612287640571594,1.0,True
28.662289467,1,373.56256103515625,400.90625,225.8428192138672,197.3686981201172,0.861616313457489,1.0,True
28.718507187,1,373.56256103515625,400.1875,225.8428192138672,197.3686981201172,0.868621289730072,1.0,True
28.810542811,1,375.0000305175781,399.46875,225.8428192138672,197.3686981201172,0.8651188015937805,1.0,True
29.054697404,1,375.71875,400.1875,225.8428192138672,197.3686981201172,0.854283332824707,1.0,True
29.070563034,1,374.2812805175781,400.90625,225.8428192138672,197.3686981201172,0.8614374399185181,1.0,True
29.220325298,1,373.56256103515625,400.1875,225.8428192138672,197.3686981201172,0.8651188015937805,1.0,True
29.437646615,1,375.0000305175781,399.8125,220.82672119140625,197.3686981201172,0.8647014498710632,1.0,True
29.544975865,1,374.2812805175781,399.46875,220.82672119140625,197.3686981201172,0.8651188015937805,1.0,True
29.632584768,1,374.2812805175781,399.46875,225.8428192138672,197.3686981201172,0.8651188015937805,1.0,True
29.663608337,1,375.0000305175781,398.75,225.8428192138672,197.3686981201172,0.8651188015937805,1.0,True
29.747571395,1,375.0000305175781,400.1875,225.8428192138672,197.3686981201172,0.8614374399185181,1.0,True
29.844519615,1,375.0000305175781,399.46875,225.8428192138672,197.3686981201172,0.8614374399185181,1.0,True
29.966586782,1,374.2812805175781,399.09375,225.8428192138672,197.3686981201172,0.8612287640571594,1.0,True
30.01088046,1,375.0000305175781,398.75,220.82672119140625,197.3686981201172,0.8614374399185181,1.0,True
30.035248474,1,375.375,398.75,215.92205810546875,206.4370574951172,0.8579498529434204,1.0,True
30.077579654,1,374.2812805175781,399.46875,225.8428192138672,197.3686981201172,0.8651188015937805,1.0,True
30.124947339,1,375.0000305175781,398.75,220.82672119140625,197.3686981201172,0.8651188015937805,1.0,True
30.150359214,1,375.71875,399.46875,220.82672119140625,197.3686981201172,0.8651188015937805,1.0,True
30.207504774,1,374.2812805175781,399.09375,225.8428192138672,197.3686981201172,0.8612287640571594,1.0,True
30.226799766,1,374.65625,398.03125,215.92201232910156,206.4370574951172,0.8582479357719421,1.0,True
30.252232252,1,372.8437805175781,399.09375,220.82672119140625,197.3686981201172,0.8647014498710632,1.0,True
30.376603493,1,375.0000305175781,398.75,225.8428192138672,197.3686981201172,0.8651188015937805,1.0,True
30.415304273,1,375.0000305175781,398.75,220.82672119140625,197.3686981201172,0.8651188015937805,1.0,True
30.453742348,1,374.2812805175781,398.75,225.8428192138672,197.3686981201172,0.8651188015937805,1.0,True
30.535172867,1,375.71875,400.1875,220.82672119140625,197.3686981201172,0.8579498529434204,1.0,True
30.564219586,1,375.0000305175781,400.1875,220.82672119140625,197.3686981201172,0.8614374399185181,1.0,True
30.610219112,1,375.71875,398.75,220.82672119140625,197.3686981201172,0.8651188015937805,1.0,True
30.644529245,1,375.0000305175781,398.75,225.8428192138672,197.3686981201172,0.8688001036643982,1.0,True
30.657282571,1,374.2812805175781,399.46875,225.8428192138672,201.85195922851562,0.8614374399185181,1.0,True
30.777865245,1,375.0000305175781,398.75,220.82672119140625,197.3686981201172,0.8614374399185181,1.0,True
